cust_no,C1,C2
0xb2d26aa3,0.14,1
0xb2d553e1,1002.8,2
0xb2d20d2b,353.65,1
0x3b9b3ae8,1.0,1
0xb2d5ee6a,450710.57,3
0xb2d5b17a,0.02,1
0xb2d2a3d0,1.21,1
0xb2d5ee64,501117.4,2
0xb2d3631c,2645635.9,3
0xb2d2a3d3,238010.07,2
0xb2d5ee61,5.42,1
0xb2d20d2e,82700.0,3
0xb2d26aaf,2.22,1
0xb2d20d1f,837818.07,2
0xb2d20956,786829.34,5
0xb2d2a3e2,265025.46,2
0xb2d5b171,16.05,1
0xb2d5b543,4.65,1
0xb2d36325,71.57,1
0xb2d5ee6d,106372.54,2
0xb2d20d25,43.1,1
0xb2d2c881,58.48,1
0xb2d553a5,5.87,1
0xb2d26adf,1708074.36,7
0xb2d5539f,829779.63,6
0xb2d1ab15,200040.49,3
0x3b9add2e,40.4,2
0xb2d14d70,41.0,1
0xb2d1ab12,700006.1,3
0x3b9add37,80.07,1
0xb2d4f60c,0.0,1
0xb2d553ae,1821.1,1
0xb2d20d34,0.0,1
0xb2d553ab,101322.66,3
0xb2d553a8,80006.15,2
0xb2d590a7,100.3,1
0xb2d5ee58,1.9,1
0x3b9add40,50454.63,3
0xb2d20d37,202.13,1
0xb2d30580,6962.6,2
0xb2d590c8,20091.24,2
0xb2d553b1,6455.12,1
0xb2d5b153,2.11,1
0xb2d58cf0,31.37,1
0xb2d5ee3d,8.59,1
0x3b9add25,171.53,1
0xb2d670de,420001.4,4
0xb2d4f5d9,55140.73,1
0xb2d0c739,48.0,1
0xb2d52f0f,1.01,1
0xb2d58cb4,1859.81,1
0xb2d8d73f,270000.0,2
0xb2d4f5dc,446006.97,4
0xb2d59083,3.49,1
0xb2d4f5e5,1992.13,2
0xb2d32a2e,1.09,1
0xb2d58ca2,0.04,1
0xb2d305ad,100655.9,2
0xb2d2c8a2,50.42,1
0xb2d3635e,53.08,1
0xb2d4f5eb,100000.0,2
0xb2d4f5ee,0.0,1
0xb2d2c896,92.16,1
0xb2d0697c,112737.0,5
0xb2d128cb,3.38,1
0xb2d0697f,1.0,1
0xb2d52f21,10.08,1
0xb2d52f24,100582.45,2
0xb2d58cc9,133003.97,6
0xb2d3636a,301.73,1
0xb2d4f5f7,0.12,1
0xb2d59098,5.38,1
0xb2d879be,90000.0,2
0xb2d2c88d,3676.34,1
0xb2d8d74e,600000.0,2
0xb2d59092,402168.21,5
0xb2d8d74b,0.95,1
0xb2d3059b,0.0,5
0xb2d4493b,180067.99,3
0xb2d5908f,50007.9,2
0xb2d52ee5,0.0,1
0xb2d08e24,1.0,1
0xb2d8d763,2601.0,1
0xb2d41020,268.6,1
0xb2d36337,1622169.82,24
0xb2d41029,560002.11,5
0xb2d8d781,30100.0,2
0xb2d41023,9.43,1
0xb2d8d784,230000.0,2
0xb2d3ae52,703095.41,4
0xb2d8d787,100008.0,2
0xb2d58c9f,200739.39,2
0xb2d52ef7,222.99,1
0xb2d08e0f,73.09,1
0xb2d4f5cd,190.01,1
0xb2d41032,52261.27,2
0xb2d41035,1620240.52,5
0xb2d2c8b7,1015.17,1
0xb2d4f5d3,1990065.25,2
0xb2d4f5d6,190.04,1
0xb2d0c712,744885.23,7
0xb2d40fc6,2220.61,1
0xb2d1862e,16167.93,4
0xb2d7f1a1,18.72,1
0xb2d40fcf,741000.0,13
0xb2d0eb84,3.84,1
0xb2d3aec1,231.08,1
0xb2d1863a,0.17,2
0xb2d08dca,1.46,3
0xb2d448fc,216044.54,6
0xb2d128a4,2307061.0,18
0xb2d128a1,401353.27,7
0xb2d0eb93,632.28,1
0xb2d3ebb4,26.36,1
0xb2d12898,118495.26,2
0xb2d3aeaf,0.0,1
0xb2d4491a,900016.61,3
0xb2d44917,200000.0,2
0xb2d1862b,10.12,7
0xb2d52ed9,50050.97,2
0xb2d3ae97,210710.93,2
0xb2d87976,200710.42,2
0xb2d40ff3,3.43,2
0xb2d40ff6,39.03,1
0xb2d32a5b,5.81,1
0xb2d08df7,16.76,2
0xb2d4aa94,105.68,1
0xb2d0c6f7,279713.51,2
0xb2d3ae82,1.48,1
0xb2d0c6fd,100086.1,6
0xb2d1287d,0.32,1
0xb2d87991,3.48,1
0xb2d08df4,2522.3,3
0xb2d8d72a,15.0,1
0xb2d38a19,70.0,1
0xb2d4aab2,610918.38,4
0xb2d41005,93.77,1
0xb2d41008,175341.94,4
0xb2d3ae88,15304.29,1
0xb2d4100e,50002.64,2
0xb2d3eb7e,262006.84,5
0xb2d41011,1845017.2,6
0xb2d2095f,1746.11,1
0xb2d6d492,735471.83,4
0xb2d64bf7,37.01,2
0xb2d1aaeb,301208.77,7
0xb2d3ae70,752394.15,11
0xb2d20968,30.62,1
0xb2d20962,70012.49,2
0xb2d6d4a4,149.11,1
0xb2d3eb6f,403000.05,7
0xb2d64be8,0.34,1
0xb2d14d61,129.15,1
0xb2d64beb,430011.38,2
0xb2d64be5,70000.08,2
0xb2d389e9,180009.23,3
0x3b9b3b39,1.0,1
0xb2d1aad3,0.0,1
0xb2d64be2,200762.65,2
0xb2d793c0,3.46,1
0xb2d18679,2.26,1
0xb2d20d40,150111.72,2
0xb2d793cf,0.0,1
0xb2d14d52,288027.3,4
0xb2d64bd9,1010.08,1
0xb2d20986,0.03,1
0x3b9b3b27,500054.39,6
0xb2d20980,240000.0,5
0x3b9add82,33603.68,5
0x3b9add85,0.0,1
0xb2d5ee2b,906.2,1
0xb2d817ff,3.63,1
0xb2d14d1f,0.0,1
0xb2d18664,1254.12,1
0x3b9b3b1e,9207.37,4
0xb2d18667,28.99,1
0x3b9b3b21,1.0,1
0xb2d389e3,552.25,1
0xb2d0ebb1,582083.76,5
0xb2d14d19,1.39,1
0xb2d14d13,0.05,1
0xb2d4cf4b,100003.54,2
0xb2d5ee1c,0.0,1
0x3b9b3b12,1.0,1
0x3b9b3b0f,85.76,2
0x3b9add73,1.13,1
0xb2d0ebba,500852.6,7
0xb2d14d37,5.0,1
0x3b9b3b09,470413.25,4
0xb2d5ee25,0.0,1
0x3b9b3b03,37452.72,18
0xb2d14d25,202133.17,5
0x3b9add7c,6.26,1
0xb2d5ee1f,151792.86,4
0xb2d20d73,1.02,1
0x3b9b3a88,2979005.47,6
0xb2d64c99,0.1,1
0x3b9b3a82,104411.01,6
0xb2d5543e,531245.67,2
0xb2d209ad,0.0,1
0xb2d64c96,0.0,1
0xb2d20d85,51.57,1
0xb2d2c8c6,1007.35,1
0xb2d61357,109736.92,3
0xb2d5b5ca,0.0,1
0xb2d5544a,0.98,1
0xb2d55447,2227.24,1
0xb2d5b5af,40739.09,3
0xb2d5b5ac,186.01,1
0xb2d5b5a9,111000.0,3
0xb2d5b1f5,1189.12,1
0xb2d5eedf,1332.05,1
0xb2d5eedc,184.52,1
0x3b9adcce,354.2,1
0xb2d32a6a,11.55,1
0xb2d1aabb,0.35,1
0xb2d1aab8,43.45,2
0x3b9adcdd,74.23,2
0xb2d5541d,0.68,1
0xb2d5541a,0.0,1
0xb2d14cfe,287727.81,6
0xb2d5b59d,100080.74,2
0xb2d6d3f3,6143.86,1
0xb2d068f8,1084372.2,4
0xb2d14cfb,35.26,1
0xb2d64c66,7.58,1
0xb2d4f67e,0.0,1
0xb2d58d53,71.51,1
0xb2d5eecd,406986.22,3
0xb2d26b60,17.28,1
0xb2d5b1b3,13.16,1
0xb2d26b63,4320.8,1
0xb2d5b5a0,7010733.17,4
0xb2d5b1b0,80646.26,1
0xb2d1aaa9,800099.92,4
0xb2d55420,17.01,1
0xb2d14cef,14.13,1
0xb2d64c60,87553.18,5
0xb2d1aaa3,0.9,1
0x3b9adcc2,2084702.54,2
0x3b9adcc5,1328387.3,11
0xb2d59119,62501.19,1
0xb2d5911c,20093.11,2
0xb2d26b42,0.0,1
0xb2d5b1ce,75505.86,2
0xb2d2c8e7,164.89,1
0xb2d1aa82,0.0,1
0xb2d5913a,5.98,1
0xb2d26b48,29.78,1
0xb2d5eebe,151906.3,3
0xb2d1aa91,1.82,1
0xb2d06919,0.71,3
0xb2d06922,1510000.65,3
0xb2d590fb,0.02,1
0xb2d06910,0.51,2
0xb2d0c6c7,0.09,1
0xb2d06913,63101.67,3
0xb2d0c6ca,7854.58,3
0xb2d06916,545397.03,11
0xb2d44998,32.53,1
0xb2d2c91d,0.51,1
0xb2d2c920,874233.55,4
0xb2d5eeac,10.63,1
0xb2d449a1,1068.79,1
0xb2d06904,80262.09,4
0xb2d32ab2,10.62,1
0xb2d59113,0.92,1
0xb2d068fe,506369.89,2
0xb2d5540e,38.73,1
0xb2d068fb,648.16,2
0xb2d32abb,0.0,1
0xb2d5540b,0.05,1
0xb2d06901,33.32,2
0xb2d449ad,3.5,1
0xb2d58cf9,90000.58,3
0xb2d449bc,150189.63,2
0xb2d0694c,159194.98,7
0xb2d0693a,500000.84,4
0xb2d41098,0.0,1
0xb2d4f639,1940.74,1
0xb2d06931,35.19,1
0xb2d3aed0,68721.75,1
0xb2d58d14,0.0,1
0xb2d06925,159953.07,3
0xb2d06928,48130.39,5
0xb2d0692b,1.06,2
0xb2d58d08,1926.66,1
0xb2d7f0e4,20.31,1
0xb2d4f64b,0.0,1
0xb2d4103e,6.38,1
0xb2d8b20a,226710.42,3
0xb2d185b9,167.43,1
0xb2d3af30,110042.1,4
0xb2d7f129,2651.7,1
0xb2d7938a,1.0,1
0xb2d41047,51270.47,2
0xb2d4497d,1500156.27,3
0xb2d52f3f,451030.05,7
0xb2d52f3c,1.16,1
0xb2d41053,550275.1,3
0xb2d08d4f,30958.35,3
0xb2d44983,70001.83,5
0xb2d8b219,45.18,1
0xb2d4105c,5.53,1
0xb2d7f132,0.5,1
0xb2d793a5,15.06,1
0xb2d41065,250000.0,3
0xb2d0c673,1860.04,1
0xb2d3ec17,71339.78,2
0xb2d46e0a,785.35,6
0xb2d41077,825.53,1
0xb2d41074,942.79,1
0xb2d08d7c,1.57,1
0x3b9b3ae2,264308.95,6
0xb2d6134b,100044.29,2
0xb2d209c5,441026.2,6
0xb2d61351,86.65,1
0xb2d0c694,0.01,1
0xb2d0c697,4.73,1
0xb2d209d4,360006.23,12
0x3b9b3ad9,55046.24,2
0x3b9b3adf,1.0,1
0xb2d14cce,168001.98,7
0xb2d0eb5d,52600.0,1
0xb2d3ebed,171.81,1
0xb2d14ccb,132002.7,5
0xb2d0eb57,222610.66,1
0xb2d61348,12.28,1
0xb2d1aa73,175603.06,2
0xb2d18613,53651.32,2
0xb2d209e3,14655.78,2
0xb2d20da9,7.92,1
0x3b9b3ad3,0.09,1
0xb2d14cc2,1.0,1
0x3b9b3ad0,1.0,1
0xb2d46e2e,1424.39,1
0xb2d20dc7,3678.9,1
0xb2d08da0,3.97,4
0xb2d20dc4,152.55,1
0x3b9b3ac4,1.0,1
0xb2d08da3,80.38,1
0xb2d14ce6,0.04,1
0x3b9add22,2.74,2
0x3b9b3ac7,0.0,1
0xb2d3ebd8,10.0,1
0xb2d5b591,0.0,1
0xb2d3ebe1,1027.15,1
0xb2d6132d,0.16,1
0xb2d5b58b,50088.39,2
0xb2d209f5,2960.71,11
0xb2d209f2,265030.19,3
0xb2d3aed6,0.0,2
0x3b9b3ab5,10.2,1
0xb2d38a73,0.0,2
0xb2d38a70,1107.42,1
0xb2d14cd4,412000.0,6
0xb2d18604,0.0,1
0xb2d20ddf,1.47,1
0xb2d209f8,118028.96,1
0xb2d64c4b,500048.41,2
0xb2d209fb,202.2,1
0xb2d1e385,0.0,1
0x3b9add0a,894.08,1
0xb2d38a52,1.0,1
0xb2d5b576,6017.56,1
0xb2d3ebc6,0.18,1
0xb2d26b87,1363666.95,10
0xb2d61309,559.08,1
0xb2d20dd0,383097.7,2
0xb2d5b189,202842.58,2
0xb2d64c42,400144.56,3
0xb2d185ef,22.21,1
0xb2d0eb3c,80176.72,2
0xb2d38a5b,66.76,1
0xb2d12856,2745.51,1
0xb2d612fd,0.0,1
0x3b9b3a9d,1.0,1
0xb2d64c36,0.16,1
0x3b9b3a9a,211.92,1
0xb2d26b6c,0.13,1
0x3b9b3a97,300129.9,7
0xb2d20a10,94.5,1
0xb2d14cb9,6.42,1
0xb2d20de8,18663.54,1
0xb2d612f4,117.44,1
0x3b9b3a8e,49.22,2
0xb2d6d43b,36.75,2
0xb2d20a16,10.71,1
0xb2d185da,1644.65,1
0x3b9b3a8b,66.31,5
0xb2d12847,458337.23,3
0xb2d64c27,50001.58,2
0xb2d612fa,0.0,1
0xb2d26b78,101.01,1
0xb2d69a03,0.55,1
0xb2d6fb80,28.05,1
0xb2d6fb86,30108.74,4
0xb2d5d8ad,339095.0,5
0xb2d23443,1.76,1
0x3b9adc71,3918.13,1
0xb2d291df,674.49,1
0xb2d69a0f,3141355.89,3
0xb2d69a09,120008.33,2
0xb2d69a0c,30075.02,3
0xb2d35128,0.0,1
0xb2d291e5,2.69,1
0xb2d32c80,2.96,1
0xb2d5dc58,35564.92,1
0xb2d2efbd,2000000.13,5
0xb2d6159a,50680.95,2
0xb2d6fbb3,20000.84,2
0xb2d6158b,57.55,1
0xb2d32c86,1000032.01,3
0xb2d41299,2.37,1
0xb2d6158e,10996.14,2
0xb2d57ad8,1000255.19,2
0xb2d6157f,0.0,1
0xb2d412a2,112.7,1
0xb2d1abf3,250710.7,3
0xb2d4704d,1967.74,1
0xb2d4704a,16.49,1
0xb2d5dc40,810034.96,3
0xb2d6fb9e,2.43,1
0xb2d6fb89,0.07,1
0xb2d6fb8c,122.99,1
0xb2d2920f,110760.9,2
0xb2d5d87a,2283897.65,9
0xb2d57af0,84902.58,3
0xb2d1abf6,0.24,1
0xb2d5dc4c,20466.98,2
0xb2d75922,3.97,1
0xb2d5dc52,10099.05,2
0xb2d5b7c5,940017.94,4
0xb2d35161,50399.77,2
0xb2d08eed,289.8,3
0xb2d57ab7,5682.52,1
0xb2d47062,0.13,1
0xb2d61561,30002.32,2
0xb2d47053,0.05,1
0xb2d61564,50099.8,1
0xb2d0ec9e,33.7,1
0xb2d57ab4,100007.7,2
0xb2d4372f,63003.7,2
0xb2d51d1e,10189.0,2
0xb2d4d1eb,37.06,1
0xb2d61552,110004.64,2
0xb2d412cf,215987.34,2
0xb2d0eca7,600049.44,6
0xb2d61558,365069.69,4
0xb2d5b7b6,1800130.04,3
0xb2d35173,1089.7,1
0xb2d51d2d,6625.6,1
0xb2d57acc,12.44,1
0xb2d5b3f3,3.4,1
0xb2d43747,849.32,1
0xb2d43741,6.76,1
0xb2d2efc6,0.66,1
0xb2d699d6,1000004.3,2
0xb2d699d9,211764.29,2
0xb2d5b3c3,0.0,1
0xb2d4d206,404.1,1
0xb2d51ce8,1937.52,1
0xb2d08f17,50.85,1
0xb2d08f11,1.46,3
0xb2d699ca,50396.95,2
0xb2d08f0b,158.81,2
0xb2d51cf7,343747.0,2
0xb2d47083,1922.43,1
0xb2d5b78f,0.36,2
0xb2d43768,0.84,1
0xb2d57a9f,9.5,1
0xb2d5b78c,10462.04,1
0xb2d08f08,0.0,3
0xb2d51d06,10866.19,2
0xb2d35146,11.76,1
0xb2d51d00,4095.88,1
0xb2d5b79b,1200339.76,9
0xb2d51d09,10066.91,1
0xb2d35158,2003359.81,3
0xb2d8a08e,300000.0,2
0xb2d4d1b8,200000.0,2
0xb2d08ecc,21.03,3
0xb2d0ec71,106.7,1
0xb2d14de2,0.04,1
0xb2d14de8,0.09,2
0xb2d4702f,3213.03,1
0xb2d8d9b8,0.93,1
0xb2d555fa,79098.29,3
0xb2d4f86d,343608.3,4
0xb2d5b3ae,12.01,1
0xb2d08eb7,2407.57,2
0xb2d8d9d6,95.0,1
0xb2d4371a,708368.83,3
0xb2d0ec83,0.0,1
0xb2d0ec80,29.57,1
0xb2d4f873,100014.87,2
0xb2d0ec89,0.01,3
0xb2d4371d,1079321.51,5
0xb2d0ec8f,1690000.0,7
0xb2d14df4,448605.41,2
0xb2d83ed8,55.75,1
0xb2d0ec50,2258.99,2
0xb2d8d9df,120000.0,1
0xb2d2306e,97.89,1
0xb2d8a0b2,5.0,1
0xb2d2345b,2874.83,1
0xb2d23461,5.94,1
0xb2d23086,0.01,1
0x3b9b3a6a,5.03,1
0xb2d08ed2,2366374.89,3
0xb2d3d5bb,0.0,1
0xb2d23083,1151.38,1
0xb2d14e39,28.34,1
0x3b9b3a64,737045.3,8
0xb2d14e36,0.0,1
0xb2d37807,1684.46,1
0xb2d29218,60454.77,2
0xb2d23476,99.95,1
0xb2d3d59d,626006.91,4
0xb2d1abe7,1.1,1
0x3b9b3a58,36.12,1
0xb2d23098,0.0,1
0xb2d29221,100002.68,2
0xb2d14e2a,638445.85,5
0xb2d3b12b,380461.5,4
0xb2d7595b,2560.36,1
0xb2d3b122,1191.26,1
0x3b9b3a4c,1.0,1
0x3b9adca7,3017098.8,19
0xb2d1abc6,222867.24,5
0xb2d377fb,20.7,1
0xb2d23485,26.93,1
0xb2d230b6,100000.05,2
0x3b9adcaa,1681.74,1
0xb2d23488,774.45,1
0xb2d230b0,874.09,1
0xb2d230b3,184.4,1
0xb2d1abc9,115107.2,2
0xb2d7594f,0.0,1
0xb2d23482,150244.99,3
0x3b9b3a3d,1.0,1
0x3b9b3a46,753.24,2
0xb2d1abcf,1.0,1
0xb2d2efe1,20138.26,1
0x3b9b3a34,1.0,1
0xb2d234a3,0.1,1
0x3b9b3a31,38.4,1
0xb2d2349d,35.4,1
0x3b9b3a3a,10.2,1
0xb2d8d991,0.0,1
0xb2d2efe4,5.09,1
0x3b9adc92,3556106.17,7
0xb2d14e0c,6659.01,1
0x3b9adc95,1.26,1
0xb2d2923f,1044.06,1
0xb2d673b7,475.91,1
0x3b9b3a2e,102.64,3
0x3b9b3a2b,102.07,1
0xb2d2924e,0.0,1
0x3b9adca4,28.57,1
0xb2d2efdb,631.03,1
0xb2d230bf,0.0,3
0xb2d87bfe,0.0,1
0xb2d23491,305601.65,3
0xb2d14e00,659727.86,13
0xb2d377ec,1.23,1
0xb2d230b9,50052.48,2
0xb2d1abbd,1.0,1
0x3b9b3a22,1.77,1
0x3b9adc7d,4.89,2
0xb2d8d9ac,0.95,1
0xb2d3b10a,1.03,1
0xb2d7597c,5.0,1
0xb2d29239,69.8,1
0x3b9adc86,7.47,2
0xb2d8d9a0,250001.0,2
0xb2d234a9,4191.94,1
0xb2d1aba8,0.0,1
0xb2d3b15e,0.82,1
0xb2d2926c,38.12,1
0xb2d6fb0e,4.63,1
0xb2d37834,1000225.05,3
0xb2d2f005,21518.53,1
0x3b9adbfc,0.72,1
0xb2d5dcee,67276.1,1
0xb2d29257,314.52,1
0xb2d2eff3,2.14,1
0xb2d29254,2448.59,1
0xb2d3b149,53272.38,2
0xb2d412fc,18.03,1
0xb2d5dcf7,506.55,2
0xb2d2efea,332.12,1
0xb2d29263,100.58,1
0xb2d5dcf4,100.0,1
0xb2d2efe7,163.61,1
0xb2d351a0,105.58,1
0xb2d3b152,12.61,1
0xb2d41308,388.63,1
0xb2d63a72,400017.51,2
0xb2d5d901,426661.53,5
0xb2d1ab8a,1.0,1
0xb2d5dcd0,10000.38,1
0xb2d57b59,10.03,1
0xb2d6fb3b,30100.14,3
0xb2d61600,170005.21,2
0xb2d5d90a,0.5,1
0xb2d63a69,116847.22,3
0xb2d2f02c,5038.56,1
0xb2d61606,29.06,1
0xb2d5d907,0.0,1
0xb2d758b9,98.33,1
0xb2d41320,180419.47,4
0xb2d470c2,520974.09,1
0xb2d4131d,101917.89,2
0xb2d41323,2050.04,1
0xb2d2f026,7.91,1
0xb2d5dcbe,38000.0,2
0xb2d1ab75,0.49,1
0xb2d615eb,2215.01,1
0xb2d1ab87,10015.24,3
0xb2d5dcc7,50000.83,2
0xb2d5dcc4,126686.68,2
0xb2d3517c,15.96,1
0xb2d6fb17,100000.0,4
0xb2d470d7,28.6,1
0xb2d08e75,107.46,1
0xb2d615d6,30.97,1
0xb2d8a067,0.04,1
0xb2d5b82e,148.05,1
0xb2d437ad,0.0,1
0xb2d49552,106.89,1
0xb2d5b837,110029.52,6
0xb2d5b83a,4.82,1
0xb2d0ec3b,606.46,1
0xb2d5d8ce,0.0,1
0xb2d8fe06,10000000.0,2
0xb2d5b81c,544197.92,3
0xb2d08ea5,20.99,1
0xb2d5b819,740060.74,2
0xb2d08e9f,0.0,1
0xb2d615ac,10.71,1
0xb2d5b81f,6.59,1
0xb2d615af,692482.17,8
0xb2d08e8d,34.54,1
0xb2d69967,1000000.0,2
0xb2d08e7b,516.74,3
0xb2d437e3,0.91,1
0xb2d08e81,5817.87,5
0xb2d186ac,922098.72,6
0xb2d5b7ef,1034735.92,5
0xb2d5b40b,229617.08,4
0xb2d4f8d6,732.06,1
0xb2d4f8d9,46999.35,1
0xb2d128f8,329.01,1
0xb2d0ebfc,44.67,1
0xb2d186b2,550119.88,4
0xb2d0ec02,6943.57,2
0xb2d12916,1.04,1
0xb2d230d4,14.88,1
0xb2d12919,23376.5,4
0xb2d18691,158099.47,2
0xb2d08e3c,215029.61,7
0xb2d0ec08,66053.85,5
0xb2d5b420,200201.84,4
0xb2d186a0,572.1,1
0xb2d1290d,564376.74,4
0xb2d0ec11,923687.53,9
0xb2d0ec1a,83.45,1
0xb2d5b417,717143.2,4
0xb2d5b414,885.34,1
0xb2d4f8a9,4.75,1
0xb2d0c763,20.54,1
0xb2d230e9,41.46,1
0xb2d49546,202319.51,2
0x3b9b3a16,0.01,1
0xb2d18685,1.0,1
0xb2d230ef,288336.13,2
0xb2d234c1,1300094.19,2
0xb2d234c4,0.0,1
0xb2d8fde8,6000000.0,1
0xb2d4953a,35.07,1
0xb2d1868b,3.25,1
0xb2d0ebd2,127.35,1
0xb2d4953d,500087.87,4
0xb2d49540,339718.5,6
0xb2d230e0,0.01,1
0xb2d8fdf1,60000.0,1
0x3b9b39fb,40.81,1
0xb2d234d3,22.37,1
0x3b9b3a01,40.81,1
0xb2d230fe,2.98,2
0xb2d4f8c4,866158.52,3
0xb2d08e5a,203065.05,4
0x3b9b39f8,0.01,1
0xb2d3d62d,253300.06,2
0xb2d1e499,0.15,1
0xb2d6730c,51.52,1
0xb2d14dbb,0.34,1
0xb2d37885,0.0,1
0xb2d234eb,1.19,1
0xb2d37882,0.0,1
0xb2d67315,14.46,7
0xb2d4f88b,21.4,1
0x3b9b39da,10.2,1
0xb2d23110,35.9,1
0xb2d6fb53,201420.85,2
0xb2d1ab69,89.71,1
0xb2d1e484,1.0,1
0x3b9b39ce,10.2,1
0xb2d3d60f,127.27,1
0xb2d29275,10.59,1
0x3b9adc32,0.83,1
0xb2d1ab4e,1.0,1
0xb2d6fb50,15.93,1
0xb2d1e478,50093.04,2
0x3b9b39c8,390017.55,6
0xb2d63a5d,100000.0,2
0xb2d23122,158232.5,2
0xb2d2311f,128.02,1
0xb2d186cd,1012.67,1
0xb2d292ba,30604.5,2
0x3b9b39bc,165731.28,3
0xb2d37855,480927.8,5
0xb2d1e475,0.52,1
0xb2d292bd,3023.12,1
0xb2d63a4e,355159.57,2
0xb2d0ec20,500387.16,4
0xb2d1ab39,5.0,1
0xb2d3b185,8.46,1
0xb2d63a48,10000.21,2
0xb2d2f050,1.16,1
0xb2d63a4b,150008.33,2
0xb2d292c9,300706.93,3
0xb2d3d5f4,28.13,1
0xb2d1e45d,1.0,1
0xb2d1e460,1.0,1
0xb2d2929f,0.61,1
0xb2d37846,396661.37,2
0xb2d14da9,0.75,1
0x3b9adc05,2.4,1
0xb2d14da6,1.58,1
0xb2d186c7,299.22,1
0xb2d758fe,0.45,1
0xb2d412d5,0.0,1
0xb2d186ca,0.0,1
0xb2d63a2d,0.14,1
0xb2d8d92b,200709.57,2
0xb2d614ce,290003.06,2
0xb2d29104,2.53,1
0xb2d23362,352236.25,6
0xb2d29101,6.47,1
0xb2d6d621,400036.87,3
0xb2d22f84,1874010.66,17
0xb2d2ca3d,1841.43,1
0xb2d614d1,11.41,1
0xb2d2ca2e,0.94,1
0xb2d2ca31,0.68,1
0xb2d29110,941834.46,3
0xb2d29107,10797.86,2
0xb2d26c83,93.58,1
0xb2d5b714,1686.04,1
0xb2d23377,27.24,1
0xb2d2337a,120.59,1
0xb2d32bc6,16.9,1
0xb2d69922,920.69,1
0xb2d290e6,1.8,1
0xb2d5b71d,200751.2,2
0xb2d26c86,65.04,1
0xb2d5b71a,212129.44,3
0xb2d26c89,0.38,1
0xb2d2ca1c,0.05,1
0xb2d614aa,36150.51,2
0xb2d614ad,200002.11,2
0xb2d2336b,48.49,1
0xb2d69916,200000.84,2
0xb2d23368,63.5,1
0xb2d6d615,10708.72,1
0xb2d22f90,351270.72,6
0xb2d5b324,111.18,1
0xb2d5b6ff,170005.35,6
0xb2d614a7,5362.74,1
0xb2d08fb0,413154.12,6
0xb2d08fb6,2.45,1
0xb2d69931,0.1,1
0xb2d6149b,324103.66,4
0xb2d5b70e,350011.92,2
0xb2d61495,131043.74,2
0xb2d5b70b,101098.36,3
0xb2d29134,0.01,1
0xb2d23380,260998.78,2
0xb2d2eebe,5321.42,1
0xb2d08fad,1.0,1
0xb2d6fab4,0.46,1
0xb2d5b6ed,0.0,1
0xb2d6148f,7.2,1
0xb2d173ad,1166579.93,6
0xb2d5b339,80078.07,3
0xb2d6148c,15.85,1
0xb2d29116,90075.12,3
0xb2d2911c,504.52,1
0xb2d5b6f0,50005.11,3
0xb2d6d639,2.62,1
0xb2d29113,76.74,1
0xb2d2eebb,3065421.45,10
0xb2d2eeb8,6.25,1
0xb2d08fa1,1.03,8
0xb2d08fa4,0.77,1
0xb2d1d155,70017.06,3
0xb2d61483,0.01,1
0xb2d173b9,79.07,1
0xb2d5b32a,270002.52,8
0xb2d2eeac,3839.78,1
0xb2d411c4,250817.87,3
0xb2d1d14c,112.36,1
0xb2d6fa9f,0.0,1
0xb2d5b6d8,82000914.47,8
0xb2d5b2f7,13.46,1
0xb2d08fe0,7007.48,2
0xb2d2eef4,21.63,1
0xb2d89ffb,10.9,1
0xb2d5b2f4,3.0,1
0xb2d5b6e1,675143.07,6
0xb2d411d0,208677.63,2
0xb2d0ed8e,105366.41,2
0xb2d35077,807.79,2
0xb2d5b6c3,684.17,1
0xb2d5b6c9,1020004.29,5
0xb2d29146,100.93,1
0xb2d08fce,42.43,1
0xb2d08fc5,144.31,1
0xb2d2eee5,200296.75,2
0xb2d5b306,266781.12,3
0xb2d5b6cc,15.17,1
0xb2d14f0b,240010.59,3
0xb2d5b6d2,710233.31,12
0xb2d5b6cf,60003.31,3
0xb2d08fbc,30788.64,2
0xb2d0eda3,223.58,1
0xb2d3508c,10.09,1
0xb2d8fd8b,300000.0,1
0xb2d411ee,2.08,1
0xb2d14f08,6.14,1
0xb2d32be1,0.04,1
0xb2d411f7,0.0,1
0xb2d411f4,305387.56,2
0xb2d32bde,54.37,1
0xb2d4f795,217328.99,3
0xb2d4d119,706082.61,3
0xb2d0b46d,4878.31,1
0xb2d41200,96159.52,2
0xb2d46f8d,0.0,1
0xb2d32bea,1525.56,1
0xb2d43663,859161.36,7
0xb2d5b2e2,534844.12,4
0xb2d0ed67,0.01,1
0xb2d6d5dc,0.19,1
0xb2d6d5e5,6.0,1
0xb2d46fae,0.74,1
0xb2d3505f,1.94,1
0xb2d5b2df,103696.5,1
0xb2d8fdaf,100000.0,1
0xb2d4f7b0,770076.17,3
0xb2d698f2,8445.29,1
0xb2d8fdb5,0.0,1
0xb2d4367b,11.79,1
0xb2d4f7b6,1.87,1
0xb2d8fdbb,1.0,1
0xb2d46f45,249.01,1
0xb2d4d0c8,1118.96,1
0xb2d0b422,15113.47,4
0xb2d111c4,300000.72,3
0xb2d8d8d1,1.0,1
0xb2d1ac7d,10.62,1
0xb2d14ed8,441091.06,5
0xb2d111d3,1.19,1
0xb2d20af4,5.4,1
