cust_no,C1,C2
0xb2d2b09f,803.65,1
0xb2d5747e,150102.01,8
0xb2d5747b,976.7,1
0xb2d57481,423053.63,3
0xb2d5d23b,3177.59,1
0xb2d5d238,617868.9,2
0xb2d2b0ab,104.4,1
0xb2d6b8c6,10014.31,1
0xb2d18ed7,56.96,1
0xb2d5749c,30477.32,4
0xb2d574a2,1171864.2,5
0xb2d91d05,26.01,1
0xb2d91d02,10000.11,2
0xb2d28c24,50010.37,2
0xb2d5749f,32737.82,2
0xb2d18edd,1.37,1
0xb2d6b8a8,1913.38,1
0xb2d24f31,1171.13,1
0xb2d5d21d,95.29,1
0xb2d1cbe2,0.1,1
0xb2d6b8ae,12342.36,1
0xb2d28c30,4.43,1
0xb2d18ee6,5.2,1
0xb2d91d08,6.42,1
0xb2d2b096,0.5,1
0xb2d2b093,1.27,1
0xb2d512e3,9914.41,1
0xb2d30e6e,142042.89,3
0xb2d8f833,6.41,1
0xb2d2b0db,0.0,1
0xb2d30e68,3.3,1
0xb2d2b0d8,0.06,1
0xb2d85d86,5242.94,1
0xb2d0aaf8,264814.74,6
0xb2d85d83,31.97,1
0xb2d30e5f,1317.33,1
0xb2d955c9,1.0,1
0xb2d8f812,0.62,1
0xb2d2b0ba,0.16,1
0xb2d57475,1040000.68,4
0xb2d42d06,0.12,1
0xb2d34b94,4.29,1
0xb2d34b9a,2.33,1
0xb2d30e56,23.14,1
0xb2d42d12,0.02,1
0xb2d30e4a,0.01,2
0xb2d8f854,499.74,1
0xb2d3969a,53290.77,5
0xb2d3f43c,365519.18,2
0xb2d955f0,520096.1,3
0xb2d91cc3,19.96,1
0xb2d955ed,0.53,1
0xb2d30e8f,486379.35,2
0xb2d42d24,922.24,1
0xb2d42d27,1130.26,2
0xb2d3f42a,7.31,1
0xb2d42d2a,1000042.98,3
0xb2d42d36,2800.57,1
0xb2d30e83,36.95,1
0xb2d955db,3294.17,1
0xb2d48ead,904695.28,4
0xb2d8f84b,0.05,1
0xb2d91cb1,1.0,1
0xb2d0ab10,1.36,2
0xb2d43117,88544.36,8
0xb2d512dd,0.0,1
0xb2d512e0,500053.88,2
0xb2d7b09a,0.5,1
0xb2d396e2,1.11,1
0xb2d45229,305364.69,2
0xb2d42dc3,0.0,3
0xb2d51388,42.56,1
0xb2d071b9,59.07,2
0x3b9b4742,247.6,3
0xb2d10c57,2.93,2
0xb2d10c69,0.0,1
0xb2d48f2e,100000136.47,3
0xb2d51391,555.05,3
0xb2d0aeaf,4.53,1
0xb2d10c60,1664970.69,10
0xb2d0aeac,801.34,1
0xb2d3f472,6.1,1
0xb2d0d342,346093.09,2
0x3b9ae5b9,108.27,1
0x3b9ae5b6,157.93,1
0xb2d3f475,6550159.84,3
0x3b9b4733,3000060.22,3
0xb2d396cd,6.52,1
0xb2d10c72,60053.49,3
0xb2d10c6c,0.0,1
0x3b9b4730,12.1,1
0xb2d4ecd0,250007.3,7
0xb2d0d348,492000.0,4
0xb2d513a0,15.0,2
0xb2d48f40,1.78,1
0xb2d07198,50035.94,3
0xb2d0ae97,367.9,2
0xb2d16a05,50.76,1
0xb2d7b06d,2.63,1
0xb2d45634,43.22,1
0xb2d22a8c,1.98,9
0xb2d22a92,24.27,1
0xb2d7773d,10.54,1
0x3b9b4718,80.97,2
0xb2d8968c,200.09,1
0x3b9b4712,0.0,2
0xb2d071ce,56039.51,4
0x3b9b470f,9437.39,2
0xb2d396a6,0.04,1
0x3b9ae58f,120.61,2
0xb2d4eceb,17.74,1
0xb2d4526b,700068.6,4
0xb2d071c8,0.43,1
0xb2d7d4f4,50017.19,4
0xb2d4b3df,350001.82,3
0x3b9b4700,271408.1,14
0xb2d4b3dc,652.93,1
0x3b9b4703,0.0,1
0xb2d071cb,0.43,1
0xb2d45271,3.77,1
0xb2d4526e,40203.17,4
0xb2d8f7f7,0.18,1
0xb2d22a98,4.07,1
0xb2d37246,244680.0,2
0xb2d10c54,19.72,1
0xb2d396af,0.0,1
0xb2d6f502,66.94,1
0xb2d6f505,10000.0,1
0xb2d22abc,1.97,1
0x3b9ae57d,206.34,1
0xb2d7b040,15061.0,1
0xb2d0cfa9,4725414.57,2
0xb2d28c36,37.08,1
0xb2d4b3f1,718019.62,4
0xb2d6f508,2931608.29,6
0xb2d97a62,25200.0,2
0xb2d6f50b,0.0,1
0xb2d3969d,0.0,1
0xb2d16a4a,1129524.69,9
0xb2d18ecb,79.9,1
0xb2d6b7fd,42.77,1
0xb2d0d38a,0.0,2
0xb2d4b40f,1524.34,1
0xb2d6f4f3,0.0,1
0xb2d37213,76.62,1
0xb2d13138,0.0,1
0xb2d63481,47125.9,3
0xb2d97a53,1.0,1
0xb2d18eb6,7.0,1
0xb2d1cbb8,62.65,1
0xb2d3721c,3471.79,1
0xb2d4ed2a,0.0,1
0xb2d77731,4.5,1
0xb2d7ffba,1.51,1
0xb2d97a4a,1.0,1
0xb2d4b424,530036.25,7
0xb2d0d351,0.77,1
0xb2d22ae9,8093.35,1
0xb2d6b81e,4.11,1
0xb2d28c60,0.0,1
0xb2d10c81,1.0,1
0xb2d10c93,1515.54,1
0xb2d24f46,7.01,1
0xb2d0d363,0.08,1
0xb2d28c66,10111.14,1
0xb2d63469,28870.15,1
0xb2d6f517,4.5,1
0xb2d16a41,816940.43,7
0xb2d6b806,23788.7,1
0xb2d0d36c,85.33,7
0xb2d6345d,9851.24,1
0xb2d28c51,87.86,1
0xb2d1f1ce,1.0,1
0xb2d1f1d1,1.15,1
0xb2d130fc,0.31,1
0xb2d71971,18.7,1
0xb2d7197a,11.86,1
0xb2d6b812,31302.98,1
0xb2d7ff93,4.01,1
0xb2d6b80f,65.12,1
0xb2d6f514,0.01,1
0xb2d24f76,1650713.64,10
0xb2d693a6,84.2,1
0xb2d5d2cb,350000.0,7
0xb2d91c6c,0.42,1
0xb2d97a14,1.0,1
0xb2d28c8a,221.27,1
0xb2d28c8d,0.0,1
0xb2d34ba6,826877.89,2
0x3b9b22b5,0.57,2
0xb2d37258,1196341.91,1
0xb2d693a0,200003.17,3
0xb2d955ab,30.0,1
0xb2d2ea20,1.72,1
0xb2d6f523,0.0,1
0xb2d24f70,1002935.88,2
0xb2d37252,0.34,1
0xb2d28c90,0.63,1
0xb2d91c81,20000.85,3
0xb2d97a0b,9.9,1
0xb2d2b0fc,320226.74,2
0xb2d5d2dd,5313.4,1
0xb2d2b0f9,50412.48,3
0xb2d1cb97,0.0,5
0xb2d5d2b6,1525048.36,2
0xb2d24f8e,92.0,1
0xb2d5d2bf,14337.34,1
0xb2d5d2bc,0.75,1
0xb2d63433,15182.48,2
0xb2d28c78,0.0,2
0xb2d24f82,0.0,1
0xb2d34bcd,75.87,1
0xb2d34bca,1718308.03,4
0xb2d693b8,306399.66,2
0xb2d2ea08,305856.26,5
0xb2d5d2c5,1105.7,1
0xb2d5d2c8,0.81,1
0xb2d5d2c2,0.75,1
0xb2d6342a,27830.46,1
0xb2d693d6,480000.51,3
0xb2d6f556,1612600.65,3
0xb2d5d2a4,398.51,1
0xb2d2b11d,0.0,1
0xb2d5d2a7,102.25,1
0xb2d2b11a,1.23,1
0xb2d2b129,52.04,1
0xb2d1cb7c,6.12,1
0xb2d24f94,0.0,1
0xb2d2ea4a,14.57,1
0xb2d6b851,812710.35,4
0xb2d2b123,13.02,1
0xb2d5d28f,0.0,1
0xb2d2ea3e,1049.07,1
0xb2d2ea44,965754.42,9
0xb2d57517,96.79,1
0xb2d91c87,3726.83,1
0xb2d5751a,365391.16,5
0xb2d6b833,98.86,1
0xb2d2b102,0.07,1
0xb2d2ea38,9354.42,2
0xb2d6f535,76.48,1
0xb2d1cb6a,22.42,1
0xb2d2ea35,470000.0,7
0xb2d2ea32,168073.42,3
0xb2d91c96,1.0,1
0xb2d5d29e,1.37,1
0xb2d5750e,1478.1,1
0xb2d34b9d,0.48,1
0xb2d42d6c,0.01,1
0xb2d574d5,26.0,1
0xb2d30ee6,0.53,1
0xb2d34bfd,11.62,1
0xb2d85cff,7.16,1
0xb2d8f7b8,0.0,1
0xb2d34bfa,1.3,1
0xb2d574ed,9.0,1
0xb2d8f7a6,0.06,1
0xb2d8f7a9,0.0,2
0xb2d30ec5,491.76,1
0xb2d2b13b,133834.36,5
0xb2d2b138,1065000.02,8
0xb2d9557b,200004.22,2
0xb2d6937f,50097.31,2
0xb2d34bd6,40.05,1
0xb2d91c48,1.9,1
0xb2d4316b,5406.51,1
0xb2d0ae91,8475.78,2
0xb2d34bd3,275.45,1
0xb2d69379,0.35,1
0xb2d6937c,60146.54,3
0xb2d30f0d,502964.55,5
0xb2d91c51,1.0,1
0xb2d91c4b,0.0,1
0xb2d34bdc,950402.37,2
0xb2d0ae82,4.51,1
0xb2d95581,6.99,1
0xb2d30f01,296.63,1
0xb2d69394,252919.53,3
0xb2d8f7ca,85.26,1
0xb2d574c0,560108.0,2
0xb2d574bd,3.46,1
0xb2d0ae7f,9.96,5
0xb2d0aaa1,2891764.56,5
0xb2d6938e,250026.45,4
0x3b9b4757,407051.98,3
0xb2d43183,102072.87,2
0xb2d95560,1.0,1
0xb2d85d41,5.51,1
0xb2d8f7cd,171.14,1
0xb2d8f7d0,605.77,1
0x3b9b4751,10.2,1
0xb2d9556f,50005.81,1
0x3b9b4754,300295.44,3
0xb2d42db7,851448.98,7
0xb2d16b6a,642.85,1
0xb2d7fcbd,258.53,1
0xb2d0d495,0.58,1
0xb2d0d48f,12978.15,3
0xb2d13234,6.48,1
0xb2d1f38a,2.48,1
0xb2d16b61,234.16,1
0xb2d1f384,694201.85,6
0xb2d16b67,215.81,1
0xb2d41b54,9.03,1
0xb2d8272c,0.0,1
0xb2d47cc2,10.02,1
0xb2d1f396,374.57,1
0xb2d13228,587000.0,18
0xb2d478e7,1180261.28,7
0xb2d41b5a,249954.37,5
0xb2d478ed,2.0,1
0xb2d82354,1505.27,1
0xb2d478ea,527614.9,6
0xb2d91f72,150003.7,3
0xb2d0d4ad,0.57,1
0xb2d3bd9d,25.64,1
0xb2d8e28b,501851.14,2
0xb2d16b79,945086.91,20
0xb2d8271d,16.62,1
0xb2d1f399,10.12,1
0xb2d59bcc,15.8,1
0xb2d1f3ab,1.0,1
0xb2d91f7e,19.37,1
0xb2d0d4b0,632969.1,14
0xb2d0d4b6,5.26,2
0xb2d16b70,2.27,1
0xb2d0afff,1648743.6,6
0xb2d8e2a3,21.91,1
0xb2d8270e,1.0,1
0xb2d1f3b4,402.17,1
0xb2d97d53,1.0,1
0xb2d3bd8b,0.0,1
0xb2d0d096,1.07,1
0xb2d16b3a,1232808.1,4
0xb2d82705,2772.71,1
0xb2d91fbd,0.94,1
0xb2d8e29a,15.97,1
0xb2d0d471,0.54,2
0xb2d16b34,154904.46,3
0xb2d97d50,0.4,1
0xb2d10da7,0.0,2
0xb2d3bd7f,630182.37,12
0xb2d94429,1.0,1
0xb2d16b37,370080.44,6
0xb2d1f3ba,0.0,1
0xb2d16b31,21027.6,1
0xb2d21838,1.08,1
0xb2d4da82,644064.81,3
0xb2d0d47d,124.71,1
0xb2d0d480,1113.17,1
0xb2d25168,0.0,1
0xb2d80296,0.08,1
0xb2d3bd76,1260628.58,9
0xb2d10db0,688300.56,4
0xb2d16b52,528.0,2
0xb2d10dad,1.19,1
0xb2d1f3d5,1.21,1
0xb2d3bd61,39.27,1
0xb2d0d489,9.72,1
0xb2d3bd64,50.09,1
0xb2d0d486,376101.01,3
0xb2d0d0b1,0.0,1
0xb2d10dbc,0.03,1
0xb2d2b2f4,117.43,1
0xb2d21853,350104.06,3
0xb2d3f68b,0.03,1
0xb2d3f682,115008635.84,9
0xb2d4dac7,0.94,1
0xb2d25171,405.46,1
0xb2d21847,1.96,1
0xb2d25192,0.26,1
0xb2d25198,102210.5,2
0xb2d65b4e,9046000.56,5
0xb2d25195,519965.55,4
0xb2d2b2e8,14.55,1
0xb2d2b2e5,20051.86,1
0xb2d3bd49,44.11,1
0xb2d21862,0.0,1
0xb2d6df96,280046.05,2
0xb2d7fc6f,792.35,1
0xb2d65b54,38.81,1
0xb2d2518c,101.21,1
0xb2d1cd20,102.1,1
0xb2d4dab8,1.11,1
0xb2d7fc69,282984.81,2
0xb2d19000,0.1,1
0xb2d310c6,900.1,1
0xb2d27619,0.96,1
0xb2d91f6f,110000.17,2
0xb2d91f6c,0.0,16
0xb2d91f69,1.0,1
0xb2d13252,0.0,1
0xb2d310bd,30074.1,2
0xb2d2b32a,276480.37,3
0xb2d398cb,60.69,1
0xb2d8236c,2856.29,1
0xb2d398ad,154.26,1
0xb2d13276,40.37,1
0xb2d1327c,5.0,2
0xb2d82360,37.14,1
0xb2d13267,206596.87,4
0xb2d21886,16.13,1
0xb2d2b312,7067.52,1
0xb2d68227,60007.5,3
0xb2d2d7ba,1.13,1
0xb2d3990a,1.27,1
0xb2d39916,12875.98,1
0xb2d27652,21.66,2
0xb2d2762e,0.11,1
0xb2d2b339,720006.64,5
0xb2d310d5,213479.55,2
0xb2d2d79c,7417.5,1
0xb2d6dfc6,4.94,1
0xb2d39904,0.01,1
0xb2d310cf,15.41,1
0xb2d2763d,67.36,1
0xb2d2b33c,87319.56,2
0xb2d59bc6,72687.51,3
0xb2d6dff9,3.34,1
0xb2d0afa5,101138.7,3
0xb2d0abca,1.9,2
0xb2d6e002,350104.94,3
0xb2d31102,0.25,1
0xb2d310f6,351312.5,2
0xb2d310f9,0.0,1
0xb2d8e255,6229.51,1
0xb2d8e252,105.29,1
0xb2d97d08,1.0,1
0xb2d91f66,0.0,1
0xb2d8e258,0.56,1
0xb2d10d77,10.16,1
0xb2d0abf7,0.03,2
0xb2d10d6e,480872.6,3
0xb2d943cf,1.0,1
0xb2d4543c,185.93,1
0xb2d8e24f,0.69,1
0xb2d943d5,3.0,1
0xb2d45820,150004.58,3
0xb2d59bb4,99.84,1
0xb2d5f929,431.18,1
0xb2d45445,995.42,1
0xb2d0afc0,19.33,2
0xb2d681e8,310013.11,2
0xb2d16b28,660.39,3
0xb2d4543f,8112.29,1
0xb2d8e264,34.11,1
0xb2d0d462,2739.81,2
0xb2d91f5d,9415.16,1
0xb2d2d7f0,120063.26,1
0xb2d97ced,0.04,1
0xb2d0d08d,2912839.09,9
0xb2d59b72,92.16,1
0xb2d943f9,1.0,1
0xb2d68203,400119.67,2
0xb2d681fd,500006.55,2
0xb2d59b6f,172330.21,9
0xb2d53a01,65701.4,4
0xb2d33592,415546.14,6
0xb2d681f1,96124.18,3
0xb2d33598,0.82,3
0xb2d943ff,1276.0,1
0xb2d4546c,0.86,1
0xb2d943e7,2300.0,1
0xb2d97d23,9.0,1
0xb2d072e2,3360199.65,4
0xb2d1f3e7,1.5,1
0xb2d943e1,2300.0,1
0xb2d53a13,18.63,2
0xb2d4583e,89.25,1
0xb2d335a7,46.76,1
0xb2d45847,10.06,1
0xb2d97d11,24.1,1
0xb2d68209,500006.55,2
0xb2d59b7b,80000.0,4
0xb2d10d65,1.0,1
0xb2d41b4b,12004.32,2
0xb2d1f3f6,1343.44,1
0xb2d88465,7.56,1
0xb2d91f0f,2.55,1
0xb2d251a1,0.85,1
0xb2d072a9,170011.73,4
0xb2d16ae9,201300.12,4
0xb2d59c32,16.8,1
0xb2d0d04b,1130000.35,37
0xb2d53ac4,250007.99,2
0xb2d0d423,1.0,1
0xb2d53acd,500674.99,2
0xb2d1f405,3339.98,1
0xb2d4b667,1217023.09,3
0xb2d16ae3,322627.04,3
0xb2d8e219,1399.91,1
0xb2d47d58,31086.79,1
0xb2d47d52,6.57,1
0xb2d59c4d,100018.94,2
0xb2d251b3,500031.95,2
0xb2d55f45,0.66,1
0xb2d55f48,470469.35,1
0xb2d53ad9,0.12,1
0xb2d91f09,0.6,1
0xb2d251b0,1460088.56,5
0xb2d53adf,596939.86,2
0xb2d131c8,0.14,1
0xb2d59c41,486034.79,4
0xb2d3be0c,305.39,1
0xb2d501ac,214619.14,2
0xb2d0d066,0.19,2
0xb2d0af8d,170022.46,5
0xb2d3be06,274002.76,5
0xb2d16af8,244177.66,5
0xb2d91f3f,6036.78,1
0xb2d8e22e,24846.71,1
0xb2d251cb,13.02,1
0xb2d16ac5,0.56,1
0xb2d10d26,758205.21,7
0xb2d2189e,10.78,1
0xb2d97cd5,50000.0,2
0xb2d97cd2,50.0,1
0x3b9b21b9,96.23,1
0xb2d97ccf,50000.0,2
0xb2d251bc,39.64,1
0xb2d1f432,0.33,1
0xb2d0d02d,0.05,1
0xb2d251e6,42.51,1
0xb2d0d402,182170.35,4
0xb2d251dd,306182.7,2
0xb2d0d030,250787.8,3
0xb2d10d38,300142.91,2
0xb2d16ad7,10.13,1
0xb2d3f712,5416.85,1
0x3b9b21a7,0.1,1
0xb2d91f33,13.76,1
0xb2d251da,0.01,1
0xb2d0d40e,0.0,1
0xb2d072af,439334.7,3
0xb2d10d41,21.56,2
0xb2d27667,41.61,1
0xb2d3f709,0.0,1
0xb2d6df30,1.12,1
0xb2d251f8,0.0,1
0xb2d31114,30.32,1
0xb2d251f5,0.0,1
0xb2d2766a,0.26,1
0xb2d2766d,4859.68,3
0xb2d3f703,246978.18,5
0xb2d218b9,7.32,1
0xb2d6df36,95000001.0,3
0xb2d1ccc0,546.42,1
0xb2d2b37b,6.6,1
0xb2d218bc,1140779.12,6
0x3b9b2186,0.46,1
0xb2d1ccb7,504769.6,4
0xb2d65ad6,202489.76,3
0xb2d3f6eb,0.0,1
0xb2d218e0,204.1,1
0xb2d3f6e8,0.0,2
0xb2d18fa6,337069.07,12
0xb2d6df27,56.84,1
0xb2d53a8b,161004.1,4
0xb2d218d7,4.27,1
0xb2d218d4,4.64,1
0xb2d3f6e2,65.28,1
0xb2d3f6e5,390.34,1
0xb2d2765e,208009.58,2
0xb2d85fcc,53.35,1
0xb2d1cca2,1666.02,1
0xb2d2b396,909305.6,8
0xb2d218f2,436063.56,6
0xb2d2d805,1039.95,1
0xb2d18f94,1.0,1
0xb2d0d450,1480000.0,3
0xb2d218e9,0.78,1
0xb2d218e6,101203.89,2
0xb2d65afd,2.4,1
0xb2d1cc8a,2.02,1
0xb2d2b384,471569.02,5
0xb2d2767c,18.49,1
0xb2d3f6c4,2981.27,1
0xb2d2767f,52003.29,2
0xb2d27685,4288807.24,4
0xb2d2b393,172072.86,5
0xb2d3111d,135.7,1
0xb2d16b1f,202001.87,7
0xb2d681af,25308.54,1
0xb2d943a8,200000.0,2
0xb2d3f724,2.5,1
0xb2d31162,995.63,1
0xb2d65b18,0.44,1
0xb2d335e3,8.55,1
0xb2d943b7,1.0,1
0xb2d6df63,0.01,1
0xb2d681a6,10000.63,2
0xb2d3f721,0.46,1
0xb2d3f718,0.0,1
0xb2d3115c,4.41,1
0xb2d3f71b,25.64,1
0xb2d65b21,0.0,1
0xb2d2d820,0.0,1
0xb2d335ef,6.36,1
0xb2d31150,196480.29,4
0xb2d6bad6,284787.13,2
0xb2d94393,1560.3,1
0xb2d65b33,276722.55,2
0xb2d943a2,1100020.56,6
0xb2d31147,8.53,1
0xb2d4547e,0.0,1
0xb2d3995e,1.0,1
0xb2d6df87,1327.01,1
0xb2d45487,54127.34,2
0xb2d5f9c8,120002.79,8
0xb2d1cc60,6.42,1
0xb2d5f9ce,1.11,1
0xb2d335bc,0.0,1
0xb2d45871,811280.2,2
0xb2d45874,758549.49,11
0xb2d18f58,0.29,1
0xb2d335c8,0.0,1
0xb2d45496,1.29,1
0xb2d41b6c,24.27,1
0xb2d8e1dd,7.79,1
0xb2d59c14,404927.83,3
0xb2d454a8,3.62,1
0xb2d0ab7f,0.85,3
0xb2d91ef4,3684.22,1
0xb2d8e1d1,0.22,1
0xb2d41b7e,1034.44,1
0xb2d41b7b,336.07,1
0xb2d8e1d7,60001.27,2
0xb2d91ef7,88.42,1
0xb2d97c81,5750010.0,9
0xb2d0ab76,96007.78,4
0xb2d0af4e,1.0,1
0xb2d97c7b,100000.0,2
0xb2d97c75,9.0,1
0xb2d0af45,14046.54,2
0xb2d91edc,7465.34,1
0xb2d41b90,0.95,1
0xb2d59c1d,2464.61,1
0xb2d91ee5,0.57,1
0xb2d801df,239.72,1
0xb2d91edf,28.3,1
0xb2d454c3,209006.62,2
0xb2d59c1a,381.72,3
0xb2d41b9c,10203.13,1
0xb2d6bac4,0.0,1
0xb2d47941,93.71,2
0xb2d9437e,1405.0,1
0xb2d3360d,0.2,1
0xb2d0af78,4.43,1
0xb2d4793b,714.03,1
0xb2d07270,1.0,1
0xb2d97ca5,1.0,1
0xb2d6819a,245.17,1
0xb2d0ab91,0.0,2
0xb2d4b65e,206733.59,2
0xb2d0af69,7.52,2
0xb2d6baaf,7448.53,1
0xb2d41bb7,240487.69,3
0xb2d6baac,122230.84,2
0xb2d94366,0.12,1
0xb2d6bab5,490000.72,2
0xb2d6bab2,50172.92,2
0xb2d3361f,0.0,1
0xb2d458bf,1.09,1
0xb2d97c99,206039.0,2
0xb2d4b64f,4.26,1
0xb2d94372,0.22,1
0xb2d1332a,0.55,1
0xb2d5d415,0.0,1
0xb2d91ea6,0.3,1
0xb2d3f5e3,222586.67,2
0xb2d13321,600755.72,13
0xb2d1333c,47.59,1
0xb2d3f5ce,3210.72,1
0xb2d91ec7,2437.1,1
0xb2d3f5cb,1860.08,1
0xb2d91ec4,3219.76,1
0xb2d132fd,31.36,2
0xb2d97c60,260000.0,2
0xb2d0d183,324882.69,1
0xb2d0d186,0.36,1
0xb2d132f1,0.01,1
0xb2d8841d,1.9,1
0xb2d91ed3,1765.95,1
0xb2d4b529,328545.07,1
0xb2d1f2c7,1214.68,1
0xb2d3f5b0,52883.5,2
0xb2d91eb2,0.0,1
0xb2d3f5b3,330034.55,5
0xb2d801a0,923.65,1
0xb2d0d19b,5.0,1
0xb2d0d576,10.16,1
0xb2d91eb5,20000.84,2
0xb2d80194,0.0,1
0xb2d39817,0.0,1
0xb2d6deb2,0.69,1
0xb2d397f6,0.51,1
0xb2d3f598,10.88,1
0xb2d25087,0.04,1
0xb2d6810d,40428.0,1
0xb2d39802,4.57,1
0xb2d3f58c,21.23,1
0xb2d1f306,3.68,1
0xb2d250a5,0.86,1
0xb2d397e4,7.99,1
0xb2d514ae,28280.0,2
0xb2d2509c,900.79,1
0xb2d1f309,10.15,1
0xb2d514bd,176617.8,2
0xb2d250bd,0.0,1
0xb2d65a70,437.47,1
0xb2d190f3,1.17,1
0xb2d2b231,1128.16,1
0xb2d21778,12.3,1
0xb2d250b1,7.07,1
0xb2d19102,0.0,1
0xb2d65a82,200067.34,3
0xb2d2b219,0.0,1
0xb2d2179c,3464.57,1
0xb2d250c0,0.1,1
0xb2d6ded0,10.24,1
0xb2d250c6,0.0,1
0xb2d5f8bd,5486.62,1
0xb2d59b03,0.49,1
0xb2d68137,200000.0,2
0xb2d635b0,100001.06,2
0xb2d68134,384.69,1
0xb2d30ff7,588.03,1
0xb2d6ba73,9.66,1
0xb2d6dee2,253554.7,3
0xb2d635a1,51.8,1
0xb2d217ab,11.33,1
0xb2d635a7,40971.09,3
0xb2d6ba7f,2250704.83,6
0xb2d5f88a,70283.87,4
0xb2d217c6,3404065.93,11
0xb2d97c57,100000.0,2
0xb2d217c3,0.0,1
0xb2d5f887,86857.63,3
0xb2d6ba5e,5746.79,3
0xb2d6df03,100.13,1
0xb2d5f878,27733.75,2
0xb2d5f86f,540040.97,11
0xb2d6815b,60.15,2
0xb2d27583,1222000.44,8
0xb2d6357a,220957.81,1
0xb2d31018,88.87,1
0xb2d63580,0.0,1
0xb2d2d6e2,522.24,1
0xb2d5d3f7,537657.09,6
0xb2d6deee,0.0,1
0xb2d2b26d,444834.29,11
0xb2d2b26a,18.77,1
0xb2d2d6d0,81001.32,3
0xb2d5d409,254234.79,5
0xb2d31009,580.28,1
0xb2d91e76,20000.63,2
0xb2d8018b,30001.74,3
0xb2d2d724,1846321.96,2
0xb2d91e79,2181.0,1
0xb2d5d3e5,860000.68,5
0xb2d57643,8000.0,2
0xb2d6ba22,2585.58,1
0xb2d63559,50002.11,2
0xb2d2d715,447.32,1
0xb2d5d3eb,213040.7,4
0xb2d91e7f,1905.79,1
0xb2d80182,10.01,1
0xb2d5d3f1,0.01,1
0xb2d0d165,0.7,1
0xb2d6ba2b,0.01,1
0xb2d63556,140987.28,3
0xb2d91e5b,7.23,1
0xb2d4534c,0.0,1
0xb2d5d3d0,1.22,1
0xb2d59ab8,4101003.54,14
0xb2d0d177,431831.03,5
0xb2d45358,1849784.39,3
0xb2d57616,382991.97,2
0xb2d53905,566815.02,7
0xb2d45367,201.28,1
0xb2d5d3b8,5816.93,1
0xb2d5d3c4,8557.93,1
0xb2d5d3c1,10757.72,1
0xb2d2d733,69578.18,2
0xb2d334ab,0.41,1
0xb2d45379,10.32,1
0xb2d6811f,512433.32,9
0xb2d073d5,140016.19,5
0xb2d0d147,1032626.45,7
0xb2d91e9a,3.51,1
0xb2d97c27,5000.0,1
0xb2d0d150,1.71,4
0xb2d6ba43,44.5,1
0xb2d457e7,123061.3,3
0xb2d539d4,10043.23,1
0xb2d132a0,1293662.79,3
0xb2d0d516,1342964.79,3
0xb2d85f15,42.24,1
0xb2d8014f,3263.91,1
0xb2d539e6,552138.93,2
0xb2d132b5,2028458.11,9
0xb2d132bb,2.8,2
0xb2d132be,0.37,1
0xb2d0d4e3,0.0,1
0xb2d1f339,1.0,1
0xb2d0d4ef,0.07,1
0xb2d91e58,22098.66,3
0xb2d0d114,0.11,1
0xb2d1f342,0.1,1
0xb2d13294,0.06,1
0xb2d0d4f5,36.89,1
0xb2d3f625,0.0,1
0xb2d0d126,61.97,1
0xb2d250ea,0.12,1
0xb2d250e4,3.6,1
0xb2d0d507,3.0,1
0xb2d0d129,4716.29,2
0xb2d3f61c,10701.18,1
0xb2d6de3d,338061.69,1
0xb2d217d2,800038.78,3
0xb2d2510b,0.0,1
0xb2d6809e,26159.71,1
0xb2d2b282,6055.51,1
0xb2d2b27c,101517.08,5
0xb2d3f610,1722031.65,9
0xb2d217d8,56091.77,24
0xb2d3f613,110053.98,2
0xb2d6808f,433.44,1
0xb2d1f375,12.58,1
0xb2d3f60d,340839.73,4
0xb2d6de25,50076.55,1
0xb2d6de28,401.39,1
0xb2d3985c,176.03,1
0xb2d39868,304282.08,4
0xb2d680a4,2.11,1
0xb2d6de64,14.13,1
0xb2d25135,2673670.28,19
0xb2d778c6,0.84,1
0xb2d2b2ac,0.25,1
0xb2d132dc,317.22,1
0xb2d21805,0.0,1
0xb2d39844,0.86,1
0xb2d2b2a6,3.25,1
0xb2d39856,4.75,1
0xb2d6de6a,5.25,1
0xb2d6de4c,503554.46,2
0xb2d65a0a,500002.59,3
0xb2d6de5e,37236.1,1
0xb2d27592,0.15,1
0xb2d65a19,1640028.08,4
0xb2d21811,500928.88,4
0xb2d2b29d,10.09,1
0xb2d2180e,0.0,8
0xb2d2759b,0.0,1
0xb2d65a1c,83001.93,3
0xb2d6b9f8,0.53,1
0xb2d97bf7,1.0,1
0xb2d275d1,6.63,1
0xb2d6ba01,276647.86,1
0xb2d2182f,80.24,1
0xb2d680b9,905.68,1
0xb2d5f920,100046.46,2
0xb2d6ba04,1197.43,1
0xb2d97beb,0.14,1
0xb2d3989b,53352.79,2
0xb2d2b2df,13465.94,1
0xb2d31069,11957.2,1
0xb2d275d7,6.18,1
0xb2d21823,108327.33,3
0xb2d21820,0.0,1
0xb2d3989e,410.98,1
0xb2d65a34,151245.92,6
0xb2d275b3,0.02,1
0xb2d63610,101031.4,3
0xb2d31060,0.0,1
0xb2d6b9e9,1915879.19,5
0xb2d6b9e6,0.26,1
0xb2d65a3a,258332.61,2
0xb2d77932,21.3,1
0xb2d5f90b,324319.02,3
0xb2d275bf,97.13,1
0xb2d97bd9,0.0,1
0xb2d2b2ca,0.01,1
