cust_no,B1,B2,B3,B4,B5,B6,B7
0xb2d1da83,0,0,0.0,0,0.0,2019-05-13 18:44:00,0.0
0xb2d0d2ea,0,0,0.0,0,0.0,2019-05-20 10:40:00,0.0
0xb2d3b087,9,0,0.0,1,1500.0,2019-09-07 11:28:00,3.0
0xb2d2e17d,0,1,15000.0,0,0.0,2019-09-24 23:58:00,7.0
0xb2d5e13b,2,1,300000.0,1,300000.0,2019-09-27 08:47:00,7.0
0xb2d161ae,4,3,106772.0,1,107290.3,2019-09-04 18:30:00,49.0
0xb2d60332,4,2,82158.67,2,41340.99,2019-09-27 08:41:00,4.0
0xb2d35350,0,0,0.0,0,0.0,2019-09-25 14:13:00,11.0
0x3b9b4553,1,0,0.0,0,0.0,2019-07-19 05:24:00,3.0
0xb2d3cde7,2,1,50000.0,1,50000.0,2019-09-11 03:56:00,2.0
0xb2d1bb0a,0,0,0.0,1,1868.0,2019-09-10 04:07:00,16.0
0xb2d45f77,0,0,0.0,0,0.0,,0.0
0xb2d1440a,0,0,0.0,0,0.0,,0.0
0xb2d68221,2,0,0.0,0,0.0,2019-08-28 13:41:00,18.0
0xb2d5c565,0,2,15515.0,0,0.0,2019-09-17 23:52:00,8.0
0xb2d0ced8,5,0,0.0,0,0.0,2019-06-25 04:35:00,0.0
0xb2d63a97,0,0,0.0,0,0.0,2019-08-23 10:51:00,3.0
0xb2d6b045,0,0,0.0,0,0.0,2019-08-27 09:59:00,1.0
0xb2d3b1cd,0,0,0.0,0,0.0,2019-08-17 12:01:00,5.0
0xb2d356f3,13,42,68912.2,11,88600.0,2019-09-30 15:43:00,178.0
0xb2d61e99,14,1,100400.0,2,101185.21,2019-09-29 01:49:00,29.0
0xb2d651ac,5,1,11466.99,1,20000.0,2019-09-26 17:05:00,6.0
0xb2d24020,11,11,506000.0,2,506000.0,2019-09-26 04:14:00,23.0
0xb2d212ab,3,10,138328.41,1,70000.0,2019-09-30 21:46:00,219.0
0xb2d5c1c6,10,1,60000.0,1,60000.0,2019-09-14 23:54:00,9.0
0xb2d59451,0,0,0.0,0,0.0,2019-07-08 17:56:00,1.0
0xb2d1a14f,1,0,0.0,0,0.0,2019-05-14 04:07:00,0.0
0xb2d5a9fe,2,0,0.0,0,0.0,2019-07-23 08:35:00,1.0
0xb2d6c468,0,0,0.0,0,0.0,2019-09-13 10:20:00,7.0
0xb2d5e6af,33,33,1729142.87,38,1688800.21,2019-09-30 16:55:00,210.0
0xb2d1493d,63,6,77556.03,2,43000.0,2019-09-26 16:44:00,60.0
0xb2d64f69,0,0,0.0,0,0.0,2019-06-08 18:44:00,0.0
0xb2d2fd97,0,4,7600.0,0,0.0,2019-09-29 21:10:00,24.0
0xb2d51170,5,0,0.0,2,1000600.0,2019-09-22 23:09:00,16.0
0xb2d656b1,4,0,0.0,0,0.0,2019-09-23 14:14:00,31.0
0xb2d11b13,16,2,47108.0,2,20100.0,2019-09-22 15:26:00,13.0
0xb2d0e48b,0,2,680.0,0,0.0,2019-09-16 16:14:00,17.0
0xb2d61ec1,0,0,0.0,0,0.0,,0.0
0x3b9af193,5,4,361112.22,3,191000.0,2019-09-23 17:35:00,22.0
0xb2d53052,14,4,18827.0,7,19925.34,2019-09-27 08:41:00,228.0
0xb2d609c7,6,4,44084.44,2,24000.0,2019-09-27 08:47:00,82.0
0xb2d307f0,0,0,0.0,0,0.0,2019-09-30 19:55:00,77.0
0xb2d12213,2,1,100000.0,1,100000.0,2019-09-04 04:16:00,4.0
0xb2d50954,0,0,0.0,0,0.0,2019-09-30 07:59:00,116.0
0xb2d54f18,3,1,3000.0,0,0.0,2019-09-29 17:38:00,111.0
0xb2d160ff,3,1,120000.0,1,120000.0,2019-09-30 15:35:00,14.0
0xb2d500cc,0,0,0.0,0,0.0,2019-09-30 18:26:00,4.0
0xb2d19cfd,0,0,0.0,0,0.0,2019-09-30 17:34:00,17.0
0xb2d07779,0,0,0.0,0,0.0,,0.0
0xb2d2b8f1,5,2,2029088.89,3,1032641.08,2019-09-30 04:44:00,7.0
0xb2d1d026,0,0,0.0,0,0.0,,0.0
0xb2d28b11,0,0,0.0,0,0.0,2019-08-30 04:01:00,8.0
0xb2d5c8c4,0,0,0.0,0,0.0,,0.0
0xb2d3d860,0,1,14500.0,0,0.0,2019-09-21 23:50:00,3.0
0xb2d67a70,8,1,50000.0,1,50000.0,2019-09-29 10:12:00,2.0
0xb2d1a3fb,21,1,51775.56,1,51777.67,2019-09-10 11:07:00,2.0
0xb2d5e839,6,1,310000.0,1,310000.0,2019-09-17 04:09:00,6.0
0xb2d62d4e,0,1,50.0,0,0.0,2019-09-12 11:04:00,11.0
0xb2d21d4c,2,2,402224.44,1,200000.0,2019-09-22 23:57:00,3.0
0xb2d09c8a,14,5,25000.37,14,19068.0,2019-09-30 14:58:00,66.0
0xb2d0f336,0,0,0.0,0,0.0,,0.0
0xb2d6b3e8,4,2,400000.0,2,65500.0,2019-09-28 23:58:00,8.0
0xb2d4b9f1,0,1,3262.01,0,0.0,2019-09-24 13:06:00,22.0
0xb2d28acd,0,1,17000.0,0,0.0,2019-09-21 23:52:00,2.0
0x3b9b4597,21,5,12240.54,1,8000.0,2019-09-30 17:56:00,129.0
0x3b9b0e16,0,0,0.0,0,0.0,2019-08-17 22:00:00,8.0
0xb2d168ac,11,7,838687.75,3,374000.0,2019-09-30 18:33:00,59.0
0xb2d12379,0,0,0.0,0,0.0,2019-04-18 10:15:00,0.0
0x3b9b49a5,0,0,0.0,0,0.0,,0.0
0x3b9b102b,0,0,0.0,0,0.0,2019-09-30 15:52:00,103.0
0xb2d39351,3,0,0.0,0,0.0,2019-06-11 04:37:00,0.0
0xb2d42958,2,2,65758.0,2,75000.0,2019-09-27 13:46:00,9.0
0xb2d5ab60,1,2,160000.0,2,160000.0,2019-09-11 04:06:00,5.0
0xb2d58387,1,1,6000.0,1,15000.0,2019-09-28 19:42:00,5.0
0xb2d13228,65,1,3000.0,2,20000.0,2019-09-21 07:17:00,85.0
0xb2d40d88,0,0,0.0,0,0.0,2019-05-10 04:16:00,0.0
0xb2d47932,15,2,1232.0,5,5393.87,2019-09-29 18:23:00,25.0
0xb2d694de,0,0,0.0,0,0.0,2019-05-30 09:41:00,0.0
0xb2d5e6f3,1,0,0.0,0,0.0,,0.0
0xb2d1f7f7,13,2,100556.11,1,50000.0,2019-09-27 08:45:00,104.0
0xb2d55e76,3,1,150633.33,1,4036.0,2019-09-30 18:36:00,18.0
0xb2d527f2,2,1,3700.0,0,0.0,2019-09-30 02:08:00,3.0
0x3b9adb31,11,3,321112.22,2,202000.0,2019-09-30 05:03:00,73.0
0xb2d32479,1,1,2700.0,1,6000.0,2019-09-29 19:04:00,277.0
0xb2d16314,0,0,0.0,0,0.0,2019-09-25 17:41:00,13.0
0xb2d48b5e,5,4,283230.0,5,182100.0,2019-09-27 17:59:00,24.0
0xb2d5a462,11,0,0.0,0,0.0,2019-08-30 04:05:00,8.0
0xb2d2ef79,2,0,0.0,1,600.0,2019-09-13 19:48:00,5.0
0xb2d1b0b1,16,5,49931.09,5,58571.89,2019-09-25 17:54:00,32.0
0xb2d22a6d,3,2,141813.82,2,23300.0,2019-09-23 14:52:00,19.0
0xb2d5f14c,0,0,0.0,0,0.0,2019-08-23 20:34:00,1.0
0xb2d62ed8,0,0,0.0,0,0.0,2019-05-14 04:10:00,0.0
0xb2d2ade5,2,0,0.0,0,0.0,2019-07-17 04:48:00,15.0
0xb2d3a415,84,62,757548.4,139,773041.62,2019-09-30 17:20:00,723.0
0xb2d6b7f6,0,0,0.0,0,0.0,2019-07-10 11:26:00,2.0
0xb2d1c423,17,1,2000.0,1,2000.05,2019-09-30 11:51:00,3.0
0x3b9af246,25,11,1621483.78,11,1152214.0,2019-09-30 04:56:00,49.0
0xb2d34d29,0,0,0.0,0,0.0,2019-09-09 10:09:00,13.0
0xb2d2c4b0,3,2,32000.0,1,30000.0,2019-09-30 09:33:00,15.0
0xb2d54c50,0,0,0.0,0,0.0,,0.0
0xb2d2048d,1,0,0.0,0,0.0,2019-09-30 09:05:00,9.0
0xb2d26983,0,0,0.0,0,0.0,,0.0
0xb2d208df,0,0,0.0,0,0.0,,0.0
0xb2d637eb,0,0,0.0,0,0.0,2019-06-28 04:16:00,0.0
0xb2d087d4,19,10,29290.9,8,20373.0,2019-09-30 22:22:00,146.0
0xb2d2a794,0,1,30600.0,0,0.0,2019-09-21 23:51:00,5.0
0xb2d11bc2,0,0,0.0,0,0.0,2019-08-01 09:53:00,12.0
0xb2d2ce76,0,0,0.0,0,0.0,,0.0
0xb2d349ce,1,1,300000.0,1,300000.0,2019-09-30 14:56:00,4.0
0xb2d1fef5,13,5,784669.33,4,392880.0,2019-09-30 04:55:00,20.0
0xb2d642f7,0,0,0.0,0,0.0,2019-08-16 04:34:00,9.0
0xb2d436eb,0,1,50211.11,0,0.0,2019-09-30 19:34:00,226.0
0xb2d13f49,0,1,216108.67,0,0.0,2019-09-27 17:59:00,1.0
0xb2d6501c,0,0,0.0,0,0.0,2019-09-29 15:37:00,9.0
0xb2d5e42b,0,0,0.0,0,0.0,2019-09-30 21:51:00,31.0
0xb2d0e899,3,1,4000.0,0,0.0,2019-09-24 09:17:00,6.0
0xb2d653c1,0,0,0.0,0,0.0,2019-07-03 09:00:00,3.0
0xb2d10351,0,0,0.0,0,0.0,,0.0
0xb2d33a26,0,1,14500.0,0,0.0,2019-09-21 23:50:00,3.0
0xb2d273b8,1,0,0.0,0,0.0,2019-09-10 07:28:00,3.0
0xb2d29fe3,0,0,0.0,0,0.0,,0.0
0x3b9b297d,0,0,0.0,0,0.0,,0.0
0xb2d39cd3,4,0,0.0,0,0.0,2019-09-17 23:58:00,3.0
0xb2d3a1d8,0,0,0.0,0,0.0,2019-09-10 13:03:00,18.0
0xb2d2df64,1,1,140000.0,1,140000.0,2019-09-27 15:46:00,7.0
0xb2d0b7f1,31,7,1335782.63,4,668000.0,2019-09-27 08:53:00,34.0
0xb2d56c78,5,0,0.0,0,0.0,2019-09-13 14:48:00,1.0
0xb2d37c3c,0,0,0.0,0,0.0,2019-08-12 16:52:00,2.0
0xb2d28559,10,0,0.0,4,14000.0,2019-09-26 09:37:00,33.0
0xb2d0951d,24,6,18201.0,2,6700.0,2019-09-26 09:17:00,106.0
0xb2d45b25,0,0,0.0,0,0.0,,0.0
0xb2d63951,0,0,0.0,0,0.0,2019-09-11 23:52:00,6.0
0xb2d3804a,2,2,101814.72,1,50000.0,2019-09-20 04:37:00,3.0
0xb2d5dfb1,4,2,100910.69,1,50000.0,2019-09-30 04:56:00,3.0
0xb2d62be8,0,1,52569.15,0,0.0,2019-09-02 17:11:00,1.0
0xb2d1b2aa,0,0,0.0,0,0.0,2019-09-27 23:54:00,10.0
0xb2d1ca6e,9,3,36000.0,0,0.0,2019-09-29 18:18:00,88.0
0xb2d58677,1,1,70000.0,1,70000.0,2019-09-24 07:07:00,12.0
0xb2d0d237,68,2,2110.86,10,11076.6,2019-09-25 17:49:00,332.0
0xb2d1b6fc,0,1,305625.83,0,0.0,2019-09-30 18:33:00,1.0
0xb2d15ab0,8,2,41000.0,3,40000.0,2019-09-27 16:21:00,47.0
0xb2d0f54f,4,3,304705.91,3,224738.55,2019-09-30 04:56:00,20.0
0x3b9af5e5,1,2,25289.67,2,15548.0,2019-09-27 08:55:00,7.0
0xb2d67cad,0,0,0.0,0,0.0,2019-08-28 08:09:00,2.0
0xb2d2ebd6,0,0,0.0,0,0.0,2019-09-20 16:46:00,71.0
0xb2d5ca26,2,0,0.0,1,24850.0,2019-09-12 12:39:00,26.0
0xb2d147ad,1,1,50000.0,1,50000.0,2019-09-19 05:09:00,17.0
0xb2d0c8b5,13,4,120000.0,5,130000.0,2019-09-27 08:47:00,44.0
0x3b9b3290,0,2,50500.0,0,0.0,2019-09-25 13:20:00,4.0
0xb2d63b4a,0,0,0.0,0,0.0,2019-06-04 04:13:00,0.0
0xb2d433fb,0,1,3000.0,0,0.0,2019-09-21 23:52:00,4.0
0xb2d0ed9e,37,2,5725.89,1,600.0,2019-09-24 09:16:00,143.0
0xb2d3cd34,0,0,0.0,1,626000.0,2019-09-11 03:55:00,7.0
0xb2d31054,0,0,0.0,0,0.0,2019-09-18 18:47:00,80.0
0xb2d44d23,0,0,0.0,0,0.0,2019-05-15 12:07:00,0.0
0xb2d633dd,0,0,0.0,0,0.0,,0.0
0xb2d27e11,0,0,0.0,0,0.0,2019-09-11 16:21:00,4.0
0xb2d1bf62,0,0,0.0,0,0.0,2019-09-20 16:50:00,23.0
0xb2d0c104,1,0,0.0,2,1850000.0,2019-09-29 08:20:00,11.0
0xb2d2a28f,0,2,2050.0,0,0.0,2019-09-30 07:59:00,7.0
0xb2d52c44,2,2,3941.0,0,0.0,2019-09-26 11:28:00,14.0
0xb2d206a6,0,0,0.0,0,0.0,2019-05-10 04:13:00,0.0
0xb2d29dce,8,1,50000.0,7,98444.0,2019-09-28 20:20:00,68.0
0xb2d383ed,3,2,17600.0,2,47000.0,2019-09-21 23:51:00,21.0
0xb2d2f3cb,42,5,24642.22,7,26124.0,2019-09-25 15:48:00,36.0
0x3b9b464a,73,7,65996.67,6,30424.4,2019-09-30 19:26:00,106.0
0xb2d122c6,0,0,0.0,0,0.0,,0.0
0xb2d55401,0,0,0.0,0,0.0,,0.0
0xb2d3fe24,0,6,2480000.0,0,0.0,2019-09-29 17:22:00,17.0
0xb2d211fc,1,1,14000.0,0,0.0,2019-09-28 23:59:00,3.0
0xb2d2de8d,0,1,8500.0,0,0.0,2019-09-19 23:53:00,3.0
0xb2d28e6c,0,0,0.0,0,0.0,2019-07-09 04:40:00,3.0
0xb2d1d724,0,0,0.0,0,0.0,,0.0
0xb2d6344c,0,0,0.0,0,0.0,2019-06-11 04:32:00,0.0
0xb2d3119a,25,3,1865.5,5,14988.59,2019-09-12 16:29:00,34.0
0xb2d1a6eb,1,0,0.0,0,0.0,2019-06-21 10:26:00,0.0
0xb2d535ee,0,1,20710.22,0,0.0,2019-09-09 17:41:00,1.0
0xb2d07205,0,0,0.0,0,0.0,,0.0
0xb2d1b911,0,0,0.0,0,0.0,2019-08-27 03:59:00,3.0
0xb2d27b65,0,1,3600.0,0,0.0,2019-09-06 23:50:00,3.0
0xb2d12787,4,2,35080.0,0,0.0,2019-09-22 21:56:00,23.0
0xb2d5aebf,0,1,9400.0,0,0.0,2019-09-06 23:52:00,3.0
0xb2d3b280,17,6,191318.2,7,155053.0,2019-09-30 04:49:00,32.0
0xb2d4971d,1,0,0.0,0,0.0,2019-08-30 04:01:00,8.0
0xb2d5c328,1,2,193556.11,1,143000.0,2019-09-30 05:04:00,4.0
0xb2d60a7a,1,0,0.0,0,0.0,2019-09-10 16:10:00,12.0
0xb2d503b8,9,2,1000000.0,1,500000.0,2019-09-30 04:43:00,3.0
0xb2d1adc1,37,4,37090.0,2,40000.13,2019-09-25 17:18:00,12.0
0x3b9b3ced,8,2,9386.08,3,29400.0,2019-09-28 00:36:00,156.0
0xb2d60bc0,4,1,21000.0,1,21000.0,2019-09-06 04:33:00,3.0
0xb2d254f2,0,0,0.0,0,0.0,2019-09-12 21:14:00,11.0
0xb2d47bb6,0,0,0.0,0,0.0,,0.0
0xb2d17739,16,4,836895.19,5,618500.0,2019-09-30 10:44:00,10.0
0xb2d49d68,1,0,0.0,0,0.0,2019-08-15 17:41:00,9.0
0xb2d6ca22,0,0,0.0,0,0.0,2019-09-28 20:20:00,30.0
0x3b9b48f2,31,4,26933.14,4,32855.0,2019-09-30 23:21:00,311.0
0xb2d65060,0,0,0.0,0,0.0,2019-08-24 23:58:00,0.0
0xb2d56412,0,0,0.0,0,0.0,2019-08-20 04:05:00,3.0
0xb2d308a3,0,0,0.0,0,0.0,,0.0
0xb2d2d16c,1,1,40000.0,0,0.0,2019-09-23 14:58:00,3.0
0xb2d11770,2,0,0.0,1,5328.13,2019-09-30 16:27:00,28.0
0xb2d5a874,0,0,0.0,0,0.0,2019-05-14 04:05:00,0.0
0xb2d6c1bc,0,0,0.0,0,0.0,2019-09-30 22:59:00,80.0
0xb2d300f2,0,0,0.0,0,0.0,,0.0
0xb2d0aa5e,0,0,0.0,1,100.0,2019-09-02 03:37:00,3.0
0xb2d5307a,6,1,5500.0,0,0.0,2019-09-30 02:08:00,3.0
0xb2d455b1,0,1,16000.0,0,0.0,2019-09-21 23:50:00,5.0
0xb2d5ea4e,0,0,0.0,0,0.0,2019-03-29 04:00:00,0.0
0xb2d65b72,0,0,0.0,0,0.0,,0.0
0xb2d38263,27,6,266700.45,5,190000.0,2019-09-28 19:25:00,15.0
0xb2d41f92,0,0,0.0,0,0.0,2019-09-30 21:32:00,207.0
0xb2d45bd4,4,1,5673.0,2,21000.0,2019-09-29 03:42:00,3.0
0xb2d31f05,0,0,0.0,0,0.0,,0.0
0xb2d3382d,0,2,60000.0,0,0.0,2019-09-21 23:52:00,6.0
0xb2d51e2c,0,0,0.0,0,0.0,2019-09-02 19:32:00,3.0
0xb2d6c178,8,1,6000.0,2,2000.0,2019-09-30 21:58:00,60.0
0xb2d588fb,4,4,170626.31,2,85000.0,2019-09-30 04:43:00,12.0
0xb2d37bf8,0,0,0.0,0,0.0,2019-09-06 17:28:00,9.0
0x3b9b394a,3,1,2800.0,0,0.0,2019-09-21 23:52:00,2.0
0xb2d48896,9,0,0.0,0,0.0,2019-04-04 13:09:00,0.0
0xb2d697a6,7,1,2008444.44,4,2158444.44,2019-09-09 14:33:00,16.0
0xb2d3c09e,0,0,0.0,0,0.0,2019-09-13 17:18:00,3.0
0xb2d62c9b,0,0,0.0,0,0.0,2019-06-21 05:20:00,0.0
0xb2d2094e,0,0,0.0,0,0.0,,0.0
0xb2d5b81c,0,0,0.0,0,0.0,2019-09-17 15:59:00,10.0
0xb2d5edad,0,0,0.0,0,0.0,2019-09-14 23:54:00,3.0
0xb2d13b3b,0,0,0.0,0,0.0,2019-07-26 04:26:00,2.0
0xb2d1c20e,0,1,18000.0,0,0.0,2019-09-27 19:35:00,4.0
0xb2d6b30d,0,0,0.0,0,0.0,2019-04-02 09:29:00,0.0
0xb2d43fba,0,0,0.0,0,0.0,2019-07-17 04:47:00,2.0
0xb2d6a9fa,0,0,0.0,0,0.0,2019-09-17 09:20:00,4.0
0xb2d2e58b,7,6,250723.22,4,131600.0,2019-09-21 12:25:00,13.0
0xb2d265e0,11,4,20300.0,4,12300.0,2019-09-27 16:13:00,29.0
0xb2d5f6c0,0,0,0.0,0,0.0,2019-08-15 10:44:00,4.0
0x3b9b42a7,0,0,0.0,0,0.0,2019-07-12 09:04:00,3.0
0xb2d68b34,6,0,0.0,1,1065.63,2019-09-12 05:52:00,2.0
0xb2d2d9cc,0,0,0.0,0,0.0,,0.0
0xb2d4254a,1,1,5000.0,1,5000.0,2019-09-26 19:58:00,3.0
0xb2d580df,31,5,847500.0,2,460000.0,2019-09-30 09:28:00,17.0
0xb2d5bc2a,3,4,502817.5,2,250000.0,2019-09-30 04:54:00,23.0
0xb2d37cef,0,0,0.0,0,0.0,2019-09-18 08:48:00,4.0
0xb2d0f08e,0,0,0.0,0,0.0,,0.0
0xb2d64c0e,9,1,102908.89,3,107183.26,2019-09-29 03:41:00,6.0
0xb2d6c26f,0,1,111191.97,0,0.0,2019-09-27 18:02:00,4.0
0xb2d4dff9,0,0,0.0,0,0.0,2019-08-27 10:25:00,1.0
0xb2d4aa24,0,0,0.0,0,0.0,2019-09-27 17:56:00,64.0
0xb2d47f5b,0,0,0.0,0,0.0,2019-05-06 04:10:00,0.0
0xb2d5aab1,7,5,23800.0,3,23800.0,2019-09-28 11:44:00,42.0
0xb2d3b61f,0,0,0.0,0,0.0,,0.0
0xb2d62d92,0,0,0.0,0,0.0,2019-07-08 21:05:00,1.0
0xb2d185e8,2,0,0.0,0,0.0,2019-08-29 22:01:00,2.0
0xb2d3491b,0,1,50.0,0,0.0,2019-09-30 10:49:00,1.0
0xb2d62790,0,0,0.0,0,0.0,,0.0
0xb2d1a4ae,0,0,0.0,0,0.0,2019-06-06 04:42:00,0.0
0xb2d41486,0,0,0.0,0,0.0,2019-03-26 05:41:00,0.0
0xb2d370ec,0,0,0.0,0,0.0,2019-08-17 17:55:00,2.0
0xb2d14594,7,0,0.0,0,0.0,2019-09-29 06:42:00,15.0
0xb2d1ab3d,60,1,2172.0,0,0.0,2019-09-29 17:00:00,119.0
0xb2d57c89,0,0,0.0,0,0.0,2019-09-29 15:16:00,7.0
0xb2d65c69,20,0,0.0,0,0.0,2019-09-24 09:45:00,14.0
0xb2d12f38,31,6,624959.77,2,250000.0,2019-09-30 19:46:00,62.0
0xb2d38748,1,1,205793.33,0,0.0,2019-09-24 11:11:00,3.0
0xb2d403bc,3,2,4500.0,4,4650.0,2019-09-18 18:54:00,12.0
0xb2d645e7,0,0,0.0,0,0.0,,0.0
0xb2d2db12,0,0,0.0,0,0.0,2019-09-12 19:04:00,5.0
0xb2d361ff,2,0,0.0,0,0.0,2019-07-18 20:13:00,25.0
0xb2d90b54,1,2,701224.44,0,0.0,2019-09-25 13:26:00,7.0
0xb2d6f4a7,10,1,11500.0,0,0.0,2019-09-26 12:43:00,102.0
0xb2d783d8,0,1,10000.0,0,0.0,2019-09-21 23:49:00,10.0
0xb2d8d5c3,1,0,0.0,2,1420.42,2019-09-15 04:10:00,21.0
0xb2d6ecf4,7,0,0.0,1,2000.0,2019-09-26 08:44:00,3.0
0xb2d6eda3,9,0,0.0,1,6000.0,2019-09-17 00:05:00,12.0
0xb2d7573e,0,0,0.0,0,0.0,2019-08-14 04:12:00,3.0
0xb2d8fce9,3,1,5400.0,0,0.0,2019-09-26 13:04:00,3.0
0xb2d86944,4,1,10108.36,0,0.0,2019-09-30 18:35:00,7.0
0xb2d6e3dd,21,11,230020.0,7,190020.0,2019-09-27 14:56:00,339.0
0xb2d8d510,37,0,0.0,1,710.0,2019-09-10 04:07:00,5.0
0xb2d8fe2f,5,2,100000.0,2,100000.0,2019-09-20 04:43:00,8.0
0xb2d78777,0,1,7245.0,0,0.0,2019-09-30 15:18:00,40.0
0xb2d81ffd,0,0,0.0,0,0.0,2019-08-15 09:19:00,2.0
0xb2d6f631,0,0,0.0,0,0.0,2019-09-28 22:51:00,71.0
0xb2d6f55a,7,0,0.0,1,5000.0,2019-09-23 07:01:00,11.0
0xb2d8d86f,0,0,0.0,0,0.0,2019-07-15 14:50:00,0.0
0xb2d90ae5,3,0,0.0,1,1421.0,2019-09-25 09:41:00,4.0
0xb2d6dfcf,0,0,0.0,0,0.0,2019-05-10 17:29:00,0.0
0xb2d8cd5f,1,0,0.0,0,0.0,2019-09-11 11:18:00,9.0
0xb2d77358,18,5,683385.66,5,357000.0,2019-09-30 05:01:00,21.0
0xb2d6fe95,0,0,0.0,0,0.0,2019-07-14 09:41:00,27.0
0xb2d90456,0,0,0.0,0,0.0,2019-08-06 04:24:00,2.0
0xb2d6d76f,25,4,22337.09,5,32341.49,2019-09-29 10:58:00,19.0
0xb2d8d2fb,0,2,29400.0,0,0.0,2019-09-28 02:13:00,5.0
0xb2d86d96,0,0,0.0,0,0.0,2019-08-01 16:11:00,299.0
0xb2d8df6d,3,1,5652.22,0,0.0,2019-09-08 23:52:00,12.0
0xb2d8a58a,1,0,0.0,0,0.0,2019-07-03 04:06:00,1.0
0xb2d8e182,0,0,0.0,0,0.0,2019-08-23 04:08:00,9.0
0xb2d79090,0,0,0.0,0,0.0,2019-09-12 10:04:00,5.0
0xb2d77766,0,0,0.0,0,0.0,2019-06-06 04:46:00,0.0
0xb2d74aa8,0,0,0.0,0,0.0,2019-05-27 17:35:00,0.0
0xb2d8e66b,0,2,14320.62,0,0.0,2019-09-30 14:43:00,13.0
0xb2d8c90d,0,0,0.0,0,0.0,2019-07-05 05:22:00,5.0
0xb2d8fb87,0,0,0.0,0,0.0,2019-09-29 14:16:00,43.0
0xb2d84433,1,0,0.0,0,0.0,2019-07-09 04:33:00,3.0
0xb2d8809d,16,0,0.0,0,0.0,2019-07-12 04:54:00,4.0
0xb2d79143,3,0,0.0,0,0.0,2019-09-30 14:31:00,26.0
0xb2d6f099,0,0,0.0,0,0.0,2019-06-13 01:25:00,0.0
0xb2d6faf2,2,0,0.0,0,0.0,2019-08-06 04:05:00,3.0
0xb2d7882a,0,1,10000.0,0,0.0,2019-09-21 23:51:00,4.0
0xb2d6d6bc,1,1,50937.64,0,0.0,2019-09-30 18:33:00,3.0
0xb2d76af4,0,1,23000.0,0,0.0,2019-09-28 16:12:00,3.0
0xb2d75b4c,0,0,0.0,0,0.0,2019-05-31 04:17:00,0.0
0xb2d6e490,0,0,0.0,0,0.0,2019-09-30 20:57:00,219.0
0xb2d9134b,1,0,0.0,0,0.0,2019-08-14 04:11:00,4.0
0xb2d916aa,12,1,100400.0,2,100000.0,2019-09-30 08:03:00,19.0
0xb2d9129c,45,0,0.0,0,0.0,2019-09-15 19:42:00,18.0
0xb2d928b4,0,0,0.0,0,0.0,2019-08-23 04:04:00,2.0
0xb2d95237,8,9,400001.0,1,1.0,2019-09-11 16:54:00,14.0
0xb2d929ab,3,0,0.0,1,20000.0,2019-09-12 18:02:00,12.0
0xb2d96394,0,0,0.0,0,0.0,2019-09-18 11:30:00,2.0
0xb2d939c2,1,0,0.0,0,0.0,2019-08-30 04:05:00,5.0
0xb2d942d5,6,1,49000.0,1,49000.0,2019-09-03 03:56:00,2.0
0xb2d92608,0,1,10000.0,1,390000.0,2019-09-16 10:15:00,15.0
0xb2d95882,7,3,336000.0,1,150000.0,2019-09-24 06:53:00,7.0
0xb2d95df6,11,0,0.0,0,0.0,2019-09-16 13:03:00,3.0
0xb2d936cc,2,2,208000.0,0,0.0,2019-09-17 14:48:00,9.0
0xb2d94634,1,1,100000.0,1,100000.0,2019-09-06 04:32:00,2.0
0xb2d928f8,0,0,0.0,0,0.0,2019-09-27 10:11:00,6.0
0xb2d921b6,1,1,50000.0,0,0.0,2019-09-30 06:41:00,16.0
0xb2d95d43,9,5,200000.0,2,100000.0,2019-09-30 13:10:00,7.0
0xb2d98017,5,1,350000.0,0,0.0,2019-09-29 13:25:00,4.0
0xb2d980ca,5,0,0.0,0,0.0,2019-09-29 13:04:00,2.0
0xb2d4d9e8,2,0,0.0,0,0.0,2019-06-30 09:35:00,1.0
0xb2d3b7bf,0,0,0.0,0,0.0,,0.0
0xb2d278f7,2,0,0.0,0,0.0,2019-09-11 13:19:00,6.0
0xb2d5518f,0,1,260000.0,1,382000.0,2019-09-26 10:18:00,4.0
0xb2d5eb83,0,0,0.0,0,0.0,2019-05-31 04:28:00,0.0
0xb2d2e6e4,4,0,0.0,0,0.0,2019-09-05 17:27:00,4.0
0xb2d0c840,20,2,24476.46,8,24735.74,2019-09-27 06:51:00,75.0
0xb2d2e968,0,0,0.0,0,0.0,2019-07-03 14:54:00,1.0
0xb2d57f04,35,0,0.0,0,0.0,2019-09-28 10:55:00,89.0
0xb2d53628,50,5,1273878.15,3,537000.0,2019-09-27 08:45:00,10.0
0xb2d6f600,0,1,45000.0,0,0.0,2019-09-21 23:51:00,3.0
0xb2d39b3c,7,2,100000.0,0,0.0,2019-09-10 08:43:00,6.0
0xb2d1fb65,7,3,1256.0,3,12300.0,2019-09-27 18:16:00,84.0
0xb2d5e5cb,1,0,0.0,0,0.0,2019-09-11 22:40:00,8.0
0xb2d2ec58,0,0,0.0,0,0.0,,0.0
0xb2d69ad0,0,0,0.0,0,0.0,2019-07-19 05:31:00,9.0
0xb2d4df84,0,1,25000.0,0,0.0,2019-09-21 23:52:00,4.0
0xb2d38fe6,2,0,0.0,2,3500.0,2019-09-28 23:20:00,3.0
0xb2d30b1a,0,0,0.0,0,0.0,2019-09-02 23:57:00,0.0
