cust_no,B1,B2,B3,B4,B5,B6,B7
0xb2d1ddbe,1,0,0.0,0,0.0,2019-12-27 14:51:00,3.0
0xb2d16d8d,24,9,392000.0,2,196000.0,2019-12-10 05:03:00,31.0
0xb2d30d88,3,0,0.0,2,38.67,2019-12-28 07:34:00,2.0
0xb2d6071c,3,0,0.0,0,0.0,2019-12-31 02:48:00,7.0
0xb2d1b6a4,3,0,0.0,0,0.0,2019-09-23 13:21:00,0.0
0xb2d2b097,0,0,0.0,0,0.0,2019-05-21 04:06:00,0.0
0xb2d5c671,2,1,17548.25,0,0.0,2019-12-30 14:32:00,3.0
0xb2d07bb9,1,2,1099769.67,1,560000.0,2019-12-06 04:46:00,5.0
0xb2d1a2ca,0,0,0.0,0,0.0,2019-10-29 04:34:00,3.0
0xb2d35605,2,3,873222.5,2,450000.0,2019-12-25 04:18:00,13.0
0xb2d411b5,0,0,0.0,0,0.0,2019-05-21 04:12:00,0.0
0xb2d5bf86,9,4,41928.75,1,21000.0,2019-12-11 04:32:00,5.0
0xb2d51f35,3,1,265592.17,1,226000.0,2019-12-18 04:22:00,2.0
0xb2d33757,0,0,0.0,0,0.0,2019-11-06 09:27:00,3.0
0xb2d36341,1,0,0.0,0,0.0,2019-11-01 08:47:00,3.0
0xb2d46e59,0,0,0.0,0,0.0,2019-06-14 04:31:00,0.0
0xb2d35cf0,0,0,0.0,0,0.0,2019-09-27 08:55:00,0.0
0x3b9b182f,15,5,983542.0,5,533574.76,2019-12-27 04:38:00,31.0
0xb2d365f6,5,1,95964.38,0,0.0,2019-12-30 17:56:00,1.0
0xb2d17344,0,0,0.0,0,0.0,2019-10-18 04:15:00,3.0
0xb2d30cee,0,1,56786.89,0,0.0,2019-12-30 11:17:00,2.0
0xb2d10e34,0,0,0.0,1,710.0,2019-12-01 04:12:00,11.0
0xb2d444d7,0,0,0.0,0,0.0,2019-11-29 04:42:00,8.0
0x3b9b350f,0,0,0.0,0,0.0,2019-08-30 03:57:00,0.0
0x3b9b2cf0,5,4,8766.0,4,19266.0,2019-12-31 15:01:00,150.0
0xb2d1b523,3,0,0.0,0,0.0,2019-10-18 04:21:00,3.0
0xb2d1e9c6,0,0,0.0,0,0.0,,0.0
0xb2d6a2ea,0,0,0.0,0,0.0,2019-12-20 13:30:00,3.0
0xb2d18550,0,0,0.0,0,0.0,2019-12-31 20:13:00,14.0
0xb2d61a5c,0,0,0.0,0,0.0,,0.0
0x3b9b0fc3,7,12,1221049.23,5,650000.0,2019-12-31 18:03:00,62.0
0xb2d2fb7c,0,0,0.0,0,0.0,,0.0
0xb2d2d5e3,0,0,0.0,0,0.0,2019-12-22 07:45:00,26.0
0xb2d21b1a,1,0,0.0,0,0.0,2019-12-06 02:35:00,2.0
0xb2d19b92,0,0,0.0,0,0.0,2019-10-22 04:33:00,4.0
0xb2d14d11,4,1,769379.53,0,0.0,2019-12-18 17:53:00,5.0
0xb2d2d9cc,0,0,0.0,0,0.0,,0.0
0xb2d5ea89,1,2,30322.5,1,20000.0,2019-12-27 04:33:00,3.0
0xb2d10145,2,0,0.0,0,0.0,2019-10-09 05:49:00,2.0
0xb2d5a55b,2,1,17000.0,0,0.0,2019-12-23 08:05:00,6.0
0xb2d3482f,2,1,4087.0,0,0.0,2019-12-27 10:56:00,9.0
0xb2d19843,2,0,0.0,0,0.0,2019-11-15 04:24:00,5.0
0xb2d648fb,8,1,154837.5,5,105037.0,2019-12-20 09:30:00,21.0
0x3b9af0c8,1,0,0.0,0,0.0,2019-12-31 15:55:00,9.0
0xb2d4292b,15,3,87093.75,1,20000.0,2019-12-30 17:56:00,8.0
0xb2d1f017,0,0,0.0,0,0.0,,0.0
0xb2d28b4b,14,3,102558.06,3,61345.0,2019-12-27 04:32:00,11.0
0xb2d61109,6,2,1050.0,4,21500.0,2019-12-31 16:12:00,12.0
0xb2d62d02,32,0,0.0,0,0.0,2019-10-09 15:50:00,4.0
0xb2d5050a,6,1,51624.44,0,0.0,2019-12-30 17:54:00,9.0
0x3b9b26ec,3,2,1645800.0,1,820000.0,2019-12-06 04:49:00,13.0
0xb2d13c86,6,0,0.0,0,0.0,2019-12-17 13:26:00,5.0
0xb2d29f72,0,1,2500.0,0,0.0,2019-12-30 10:13:00,47.0
0xb2d3099f,7,3,80000.0,4,54900.0,2019-12-26 18:17:00,31.0
0xb2d241e7,1,1,4000.0,0,0.0,2019-12-31 02:20:00,3.0
0xb2d21f03,0,1,6162.0,0,0.0,2019-12-31 20:32:00,258.0
0xb2d4eec8,2,0,0.0,0,0.0,2019-06-15 22:56:00,0.0
0xb2d65335,2,0,0.0,1,2484.48,2019-12-24 10:17:00,2.0
0x3b9b12c5,2,0,0.0,1,20000.0,2019-12-01 12:43:00,9.0
0xb2d287af,2,0,0.0,0,0.0,2019-12-31 07:52:00,162.0
0xb2d57971,0,0,0.0,0,0.0,2019-07-05 13:26:00,0.0
0xb2d0bf19,2,0,0.0,0,0.0,2019-11-13 15:19:00,2.0
0xb2d6257d,0,0,0.0,0,0.0,2019-11-29 16:49:00,1.0
0xb2d0dc46,16,4,857308.5,1,429000.0,2019-12-17 04:31:00,7.0
0xb2d21e1c,0,0,0.0,0,0.0,2019-05-13 21:45:00,0.0
0xb2d3fb26,0,0,0.0,1,50.0,2019-12-26 10:45:00,6.0
0xb2d0e680,0,0,0.0,0,0.0,2019-10-15 06:36:00,5.0
0xb2d284ad,8,7,68684.25,6,152300.0,2019-12-31 19:25:00,396.0
0xb2d35135,8,4,1356057.78,4,706166.24,2019-12-20 05:09:00,16.0
0xb2d08fe0,1,6,4846.99,1,1794.0,2019-12-31 23:28:00,123.0
0xb2d52ed9,3,1,51624.44,0,0.0,2019-12-24 15:56:00,4.0
0xb2d6f554,3,0,0.0,1,13300.0,2019-12-20 16:39:00,8.0
0xb2d6541c,1,1,104000.0,1,104000.0,2019-12-17 04:32:00,3.0
0xb2d2fcb0,0,3,33600.0,0,0.0,2019-12-30 14:38:00,6.0
0xb2d27b0d,0,0,0.0,0,0.0,2019-10-22 04:26:00,3.0
0xb2d6158c,26,3,323463.91,3,150000.0,2019-12-30 07:49:00,23.0
0xb2d2de9c,2,0,0.0,0,0.0,2019-10-17 04:20:00,5.0
0xb2d610bc,7,1,21035.7,0,0.0,2019-12-25 12:08:00,3.0
0xb2d64ce4,5,3,71967.5,1,36000.0,2019-12-06 04:52:00,8.0
0xb2d6ab09,0,0,0.0,0,0.0,2019-07-14 15:51:00,0.0
0xb2d356ec,0,0,0.0,0,0.0,2019-12-31 15:41:00,39.0
0xb2d132e6,0,0,0.0,0,0.0,,0.0
0xb2d1d1b6,1,1,522000.0,1,522000.0,2019-12-06 04:47:00,6.0
0xb2d16fa8,0,0,0.0,0,0.0,2019-09-03 09:31:00,0.0
0xb2d57d0d,0,1,43450.0,0,0.0,2019-12-10 02:08:00,2.0
0xb2d1104f,0,0,0.0,0,0.0,,0.0
0xb2d1a44b,0,0,0.0,0,0.0,,0.0
0xb2d2edf3,7,0,0.0,5,20009.37,2019-12-31 17:55:00,31.0
0xb2d2b601,0,0,0.0,0,0.0,2019-12-23 10:55:00,13.0
0xb2d0defb,8,7,211536.03,3,112061.6,2019-12-31 17:33:00,96.0
0xb2d3bf4b,0,0,0.0,0,0.0,2019-12-25 02:46:00,6.0
0xb2d15315,0,3,3602.0,0,0.0,2019-12-27 15:26:00,16.0
0xb2d392c7,0,0,0.0,0,0.0,,0.0
0xb2d33b8d,3,0,0.0,0,0.0,2019-12-12 09:38:00,36.0
0xb2d2f05b,8,2,21000.0,5,29000.0,2019-12-30 10:41:00,97.0
0x3b9b2b6f,0,0,0.0,0,0.0,2019-11-24 16:25:00,1.0
0xb2d52af0,2,1,103225.0,0,0.0,2019-12-24 19:21:00,1.0
0xb2d2112d,9,1,942.1,1,400.0,2019-12-31 21:43:00,34.0
0xb2d1eee3,1,0,0.0,1,4500.0,2019-12-12 22:11:00,3.0
0xb2d0fa0d,0,0,0.0,0,0.0,2019-11-19 17:41:00,1.0
0xb2d496a7,0,0,0.0,0,0.0,2019-10-25 04:08:00,3.0
0x3b9adbba,0,0,0.0,0,0.0,2019-09-02 11:22:00,0.0
0x3b9b471b,0,2,120900.0,1,50000.0,2019-12-23 16:21:00,6.0
0xb2d5a729,0,0,0.0,0,0.0,2019-11-04 09:21:00,9.0
0xb2d485cf,15,5,35140000.0,2,30000000.0,2019-12-31 14:58:00,30.0
0xb2d29921,12,3,105330.45,2,61286.1,2019-12-24 16:16:00,36.0
0xb2d06d49,1,1,206497.78,0,0.0,2019-12-09 18:02:00,1.0
0xb2d281ab,42,15,814498.28,7,454099.0,2019-12-31 13:57:00,37.0
0xb2d26048,0,1,33865.0,0,0.0,2019-12-18 02:26:00,3.0
0xb2d31e13,10,10,783905.56,2,705991.75,2019-12-24 13:50:00,33.0
0xb2d17861,24,10,433004.5,6,227004.5,2019-12-18 09:20:00,29.0
0x3b9af115,9,6,5678.0,4,29871.0,2019-12-18 16:30:00,27.0
0xb2d6222e,1,3,26880.0,3,27720.0,2019-12-27 16:06:00,30.0
0xb2d11821,0,0,0.0,0,0.0,2019-11-22 12:19:00,11.0
0xb2d43d9f,0,1,93026.82,0,0.0,2019-12-27 18:07:00,4.0
0xb2d54e21,3,0,0.0,1,500.0,2019-12-31 15:47:00,129.0
0xb2d4daee,2,1,30000.0,0,0.0,2019-12-28 10:02:00,5.0
0xb2d39de8,3,3,98557.5,3,24000.0,2019-12-24 19:21:00,8.0
0xb2d5c88c,0,0,0.0,0,0.0,2019-12-16 21:16:00,2.0
0xb2d20f12,0,0,0.0,0,0.0,2019-12-26 02:19:00,6.0
0xb2d63004,0,1,43200.0,0,0.0,2019-12-21 02:36:00,3.0
0xb2d6a6d3,0,2,7950.0,0,0.0,2019-12-11 11:43:00,5.0
0xb2d62b81,22,2,80519.55,1,30000.0,2019-12-20 18:36:00,6.0
0xb2d17ce4,0,0,0.0,0,0.0,2019-12-31 21:39:00,409.0
0xb2d6f8a3,1,0,0.0,0,0.0,2019-11-22 04:15:00,3.0
0xb2d7c793,32,0,0.0,0,0.0,2019-10-29 04:35:00,7.0
0xb2d781cb,12,2,7000000.0,12,21293000.0,2019-12-30 09:52:00,20.0
0xb2d78dd3,0,0,0.0,0,0.0,2019-11-01 08:46:00,5.0
0xb2d78b6b,0,0,0.0,0,0.0,2019-12-08 23:55:00,3.0
0xb2d76921,0,0,0.0,0,0.0,2019-12-30 16:56:00,11.0
0xb2d7f1fc,0,0,0.0,0,0.0,2019-06-21 05:29:00,0.0
0xb2d74724,0,0,0.0,0,0.0,2019-05-28 06:35:00,0.0
0xb2d70411,0,0,0.0,0,0.0,2019-05-27 00:57:00,0.0
0xb2d7010f,0,2,243205.23,0,0.0,2019-12-28 02:57:00,4.0
0xb2d8b22f,7,1,2050.0,0,0.0,2019-12-20 13:33:00,6.0
0xb2d8c609,1,0,0.0,0,0.0,2019-10-15 06:21:00,2.0
0xb2d778c5,0,0,0.0,0,0.0,2019-11-25 15:40:00,2.0
0xb2d70028,0,0,0.0,0,0.0,2019-12-14 18:06:00,9.0
0xb2d78c52,0,0,0.0,0,0.0,2019-06-10 14:53:00,0.0
0xb2da50a9,0,1,71001.0,0,0.0,2019-12-27 14:09:00,17.0
0xb2d97900,5,5,1603000.0,2,500100.0,2019-12-27 16:05:00,12.0
0xb2d93cd8,0,0,0.0,0,0.0,2019-12-10 13:19:00,3.0
0xb2d95fbc,0,0,0.0,0,0.0,2019-12-13 16:34:00,5.0
0xb2d8f4f5,0,12,8373.49,0,0.0,2019-12-31 21:41:00,199.0
0xb2d9148a,0,0,0.0,0,0.0,2019-09-15 17:00:00,0.0
0xb2d975fe,0,0,0.0,0,0.0,2019-11-04 19:28:00,7.0
0xb2d952cd,6,0,0.0,1,2100.0,2019-12-11 18:12:00,1.0
0xb2d91222,0,0,0.0,0,0.0,2019-08-20 13:55:00,0.0
0xb2d96828,7,1,105.0,0,0.0,2019-12-11 11:46:00,2.0
0xb2d9d772,38,0,0.0,0,0.0,2019-11-11 17:14:00,9.0
0xb2d97430,5,0,0.0,2,1115.13,2019-12-15 14:36:00,3.0
0xb2d91ec4,0,0,0.0,0,0.0,2019-12-02 08:36:00,11.0
0xb2d912bc,49,16,3939.52,3,3130.0,2019-12-29 20:10:00,185.0
0xb2d8d090,0,0,0.0,0,0.0,2019-08-02 19:20:00,0.0
0xb2d9079b,0,0,0.0,0,0.0,2019-10-19 09:05:00,1.0
0xb2d8c958,2,0,0.0,0,0.0,2019-10-12 15:16:00,1.0
0xb2d923e1,0,0,0.0,0,0.0,2019-12-30 10:44:00,6.0
0xb2d8f159,0,4,2098.0,0,0.0,2019-12-27 10:10:00,6.0
0xb2d91873,0,3,121828.57,0,0.0,2019-12-25 12:06:00,8.0
0xb2d8c9a5,1,0,0.0,0,0.0,2019-10-26 12:21:00,3.0
0xb2d964d9,0,0,0.0,0,0.0,2019-12-24 20:35:00,6.0
0xb2d9173f,0,0,0.0,0,0.0,2019-11-06 19:40:00,90.0
0xb2d967db,0,1,2000.0,0,0.0,2019-12-19 15:27:00,22.0
0xb2d913a3,0,0,0.0,0,0.0,2019-12-16 08:19:00,5.0
0xb2d9794d,1,0,0.0,0,0.0,2019-12-13 12:12:00,2.0
0xb2da24bf,1,1,40000.0,1,40000.0,2019-12-13 04:42:00,2.0
0xb2d8f8de,3,7,820676.66,5,513000.0,2019-12-30 09:04:00,24.0
0xb2d9126f,0,3,5596.0,0,0.0,2019-12-26 21:06:00,84.0
0xb2d8f75d,7,1,226732.5,1,18500.0,2019-12-30 22:11:00,10.0
0xb2da4f75,3,0,0.0,0,0.0,2019-12-30 10:21:00,0.0
0xb2d8ea6e,0,0,0.0,0,0.0,2019-12-28 15:11:00,3.0
0xb2da000d,40,2,205000.0,2,200500.0,2019-12-30 06:31:00,13.0
0xb2d94591,19,2,60387.0,1,30000.0,2019-12-27 04:38:00,3.0
0xb2da302d,13,2,219069.25,2,316052.13,2019-12-20 13:47:00,4.0
0xb2d95a9f,0,0,0.0,0,0.0,2019-09-18 04:24:00,0.0
0xb2d940c1,17,5,991860.72,3,496000.0,2019-12-30 04:34:00,14.0
0xb2d9648c,0,0,0.0,0,0.0,2019-12-10 13:36:00,4.0
0xb2d8c8be,2,1,4800.0,2,3500.0,2019-12-30 12:32:00,52.0
0xb2d94242,6,1,505554.17,1,500000.0,2019-12-10 04:51:00,4.0
0xb2d9613d,1,0,0.0,0,0.0,2019-11-29 10:40:00,7.0
0xb2d9db5b,4,2,1000000.0,2,500005.28,2019-12-22 01:51:00,4.0
0xb2da4aa5,2,0,0.0,0,0.0,2019-12-20 11:07:00,3.0
0xb2d91e77,0,0,0.0,0,0.0,2019-10-15 14:30:00,2.0
0xb2d96cab,0,0,0.0,0,0.0,2019-12-06 11:23:00,2.0
0xb2d91b75,0,0,0.0,0,0.0,2019-10-12 17:53:00,2.0
0xb2d96ffa,0,0,0.0,0,0.0,2019-09-24 07:08:00,0.0
0xb2d8d177,10,0,0.0,0,0.0,2019-11-01 08:43:00,5.0
0xb2d96ec6,0,0,0.0,0,0.0,2019-09-24 07:13:00,0.0
0xb2d8f374,0,0,0.0,0,0.0,2019-10-24 10:23:00,6.0
0xb2d92998,0,1,8000.0,0,0.0,2019-12-21 02:36:00,3.0
0xb2d98cda,7,4,1950098.81,13,1954000.0,2019-12-14 13:29:00,19.0
0xb2d8ed70,0,0,0.0,0,0.0,2019-12-28 09:53:00,7.0
0xb2d919f4,3,0,0.0,1,1800.0,2019-12-16 10:11:00,3.0
0xb2d95199,1,2,2000000.0,2,2000000.0,2019-12-28 14:51:00,14.0
0xb2d94e97,1,0,0.0,0,0.0,2019-11-06 15:26:00,0.0
0xb2da4b3f,10,4,1500000.0,0,0.0,2019-12-21 14:17:00,8.0
0xb2d94ee4,0,1,50645.0,0,0.0,2019-12-28 10:22:00,10.0
0xb2d915be,1,1,1000000.0,1,1000000.0,2019-12-10 05:04:00,4.0
0xb2d6593a,3,1,700.0,2,700.0,2019-12-26 08:13:00,9.0
0xb2d4da08,0,0,0.0,0,0.0,2019-09-27 08:41:00,0.0
0xb2d0b916,44,3,75000.0,4,68000.0,2019-12-30 12:40:00,14.0
0xb2d5bcd2,1,0,0.0,0,0.0,2019-11-01 05:42:00,5.0
0xb2d16871,5,0,0.0,0,0.0,2019-12-31 22:31:00,47.0
0xb2d2e88a,0,0,0.0,0,0.0,,0.0
0xb2d10d01,0,0,0.0,0,0.0,2019-12-31 17:04:00,18.0
0xb2d5bb9e,0,0,0.0,0,0.0,2019-11-06 15:59:00,1.0
0xb2d4daef,0,1,3900.0,0,0.0,2019-12-21 23:57:00,3.0
0xb2d647c8,6,0,0.0,2,1500.0,2019-12-23 10:44:00,8.0
0xb2d1d8a2,11,9,4955.0,0,0.0,2019-12-31 17:32:00,36.0
0xb2d5b84f,0,0,0.0,0,0.0,2019-07-30 06:17:00,0.0
0xb2d6f16c,2,0,0.0,1,1065.63,2019-12-19 12:38:00,12.0
0xb2d4db3c,0,2,44000.0,0,0.0,2019-12-21 23:57:00,5.0
0xb2d2a9ad,5,2,301674.17,2,157000.0,2019-12-30 04:28:00,25.0
0xb2d47cca,0,0,0.0,0,0.0,2019-09-27 16:25:00,0.0
0xb2d2ae30,0,3,49100.0,0,0.0,2019-12-31 21:21:00,322.0
0xb2d54f09,3,38,74758.51,0,0.0,2019-12-31 17:33:00,137.0
0xb2d0652b,8,15,18833.36,7,40863.31,2019-12-31 08:46:00,206.0
0xb2d41082,5,1,50000.0,1,50000.0,2019-12-23 11:26:00,6.0
0xb2d48885,0,0,0.0,0,0.0,2019-11-20 14:58:00,15.0
0xb2d6a2eb,0,0,0.0,0,0.0,2019-12-31 19:19:00,6.0
0xb2d2fc17,0,1,15600.0,0,0.0,2019-12-07 23:51:00,3.0
0xb2d3a138,0,1,1000.0,0,0.0,2019-12-28 17:14:00,10.0
0xb2d29069,0,0,0.0,0,0.0,,0.0
0xb2d12efe,4,1,52644.75,3,53356.0,2019-12-29 19:52:00,7.0
0xb2d0682d,27,2,57448.97,4,71300.0,2019-12-31 17:54:00,12.0
0xb2d06914,0,0,0.0,0,0.0,2019-09-25 11:13:00,0.0
0xb2d6511b,65,1,411667.86,8,494000.0,2019-12-20 04:47:00,15.0
0xb2d62f1e,0,0,0.0,0,0.0,2019-12-18 14:29:00,44.0
0xb2d11956,11,0,0.0,0,0.0,2019-11-22 04:23:00,10.0
0xb2d17211,0,0,0.0,0,0.0,2019-10-13 08:51:00,1.0
0xb2d0d992,3,0,0.0,0,0.0,2019-12-03 20:21:00,3.0
0xb2d2d2e2,2,0,0.0,0,0.0,2019-11-05 19:43:00,4.0
0xb2d25b79,0,0,0.0,0,0.0,2019-11-29 04:48:00,6.0
0xb2d59135,0,1,13950.0,0,0.0,2019-12-25 02:21:00,3.0
0xb2d18d23,0,1,4297.2,0,0.0,2019-12-31 12:17:00,6.0
0xb2d5edd9,4,1,421218.6,0,0.0,2019-12-20 18:35:00,8.0
0xb2d2cfe0,6,2,14185.92,8,7812.23,2019-12-30 18:31:00,54.0
0xb2d34615,2,0,0.0,0,0.0,2019-12-12 18:16:00,8.0
0xb2d4e9f9,0,0,0.0,0,0.0,2019-12-31 17:15:00,73.0
0xb2d3625b,1,2,162580.0,1,80000.0,2019-12-20 05:04:00,13.0
0xb2d0d643,17,7,354151.14,4,299000.0,2019-12-31 17:33:00,40.0
0xb2d3452e,21,6,92000.0,24,95961.15,2019-12-31 16:06:00,71.0
0xb2d301ce,0,1,10000.0,0,0.0,2019-12-12 02:21:00,4.0
0xb2d1c1c6,0,0,0.0,0,0.0,2019-10-15 06:42:00,3.0
0xb2d56e51,0,0,0.0,0,0.0,2019-10-29 04:35:00,2.0
0x3b9af116,13,3,642.78,10,19039.33,2019-12-31 20:17:00,75.0
0xb2d4391d,0,0,0.0,0,0.0,2019-04-16 04:04:00,0.0
0xb2d438d0,5,2,203226.25,1,200000.0,2019-12-31 06:02:00,7.0
0xb2d2694f,0,0,0.0,0,0.0,,0.0
0xb2d2681b,2,2,35000.0,2,35000.0,2019-12-06 04:55:00,6.0
0xb2d5a173,0,0,0.0,0,0.0,2019-08-30 04:05:00,0.0
0xb2d60938,16,1,516125.0,0,0.0,2019-12-04 09:23:00,8.0
0xb2d2b99e,0,0,0.0,0,0.0,2019-12-30 05:53:00,17.0
0xb2d5a08c,4,0,0.0,0,0.0,2019-12-22 22:10:00,3.0
0xb2d2d597,0,0,0.0,0,0.0,2019-07-08 11:22:00,0.0
0xb2d34830,2,1,7970.0,1,24000.0,2019-12-31 17:33:00,5.0
0xb2d2d5e4,0,0,0.0,0,0.0,2019-11-05 18:20:00,1.0
0xb2d08efa,0,0,0.0,0,0.0,,0.0
0xb2d63824,0,0,0.0,0,0.0,2019-05-13 18:28:00,0.0
0xb2d66a12,1,0,0.0,0,0.0,2019-10-09 05:51:00,2.0
0xb2d24584,0,0,0.0,0,0.0,2019-09-18 04:14:00,0.0
0xb2d2f7e1,0,0,0.0,0,0.0,2019-11-05 06:38:00,36.0
0xb2d2f8c8,1,0,0.0,0,0.0,2019-11-28 20:11:00,2.0
0xb2d1c6e3,0,0,0.0,0,0.0,2019-09-27 16:38:00,0.0
0xb2d1ec2f,14,3,2101727.67,4,1064355.01,2019-12-31 17:54:00,14.0
0xb2d5feb1,10,2,307742.0,3,308000.0,2019-12-13 14:39:00,5.0
0xb2d26398,2,1,300000.0,1,300000.0,2019-12-27 04:16:00,15.0
0xb2d59b6f,26,6,268543.79,4,81000.0,2019-12-31 06:02:00,85.0
0xb2d2bd87,0,0,0.0,0,0.0,2019-12-31 20:51:00,217.0
0xb2d34d4d,0,0,0.0,0,0.0,2019-10-21 10:15:00,1.0
0xb2d1c47b,0,0,0.0,0,0.0,2019-11-18 15:54:00,15.0
0xb2d6071d,1,0,0.0,0,0.0,2019-10-18 10:51:00,3.0
0xb2d4f1cb,0,1,2800.0,0,0.0,2019-12-16 22:48:00,3.0
0xb2d3e2ca,0,0,0.0,0,0.0,2019-10-10 21:58:00,1.0
0xb2d1dabd,7,0,0.0,0,0.0,2019-12-31 16:12:00,24.0
0x3b9b1917,2,4,125099.63,4,125000.0,2019-12-30 02:12:00,24.0
0x3b9b3b14,0,0,0.0,0,0.0,2019-12-14 10:03:00,0.0
0xb2d1d9d6,3,1,22440.85,0,0.0,2019-12-31 17:45:00,17.0
0xb2d4517a,0,0,0.0,0,0.0,,0.0
0xb2d2e286,10,0,0.0,12,257733.73,2019-12-31 07:11:00,93.0
0xb2d351d0,3,0,0.0,0,0.0,2019-11-13 04:04:00,6.0
0xb2d23e4c,0,0,0.0,0,0.0,2019-09-21 23:50:00,0.0
0xb2d15ed1,7,0,0.0,2,64000.0,2019-12-20 13:19:00,6.0
0xb2d2ddb6,0,0,0.0,0,0.0,2019-12-25 17:25:00,11.0
0xb2d5e39f,1,1,50518.19,0,0.0,2019-12-31 09:55:00,1.0
0xb2d282e0,9,2,60649.78,3,44000.0,2019-12-13 04:49:00,10.0
0xb2d20d45,2,1,15600.0,0,0.0,2019-12-12 02:21:00,3.0
0xb2d2b2b3,0,0,0.0,0,0.0,,0.0
0xb2d2b300,0,0,0.0,0,0.0,,0.0
0xb2d166f0,1,2,141505.58,1,70000.0,2019-12-17 04:31:00,7.0
0xb2d45563,0,3,364073.0,0,0.0,2019-12-31 14:26:00,5.0
0xb2d28897,7,2,157958.38,2,150000.0,2019-12-20 04:47:00,10.0
0xb2d5decf,0,1,5000.0,0,0.0,2019-12-28 13:39:00,42.0
0xb2d4d61f,0,0,0.0,0,0.0,2019-12-31 09:57:00,70.0
0xb2d14674,6,3,46000.0,2,42000.0,2019-12-27 04:35:00,5.0
0xb2d29b3d,0,0,0.0,0,0.0,2019-11-29 19:08:00,1.0
0xb2d34313,16,1,6.93,2,3183.41,2019-12-29 13:40:00,41.0
0xb2d2d6cb,1,1,303348.33,0,0.0,2019-12-27 18:07:00,2.0
0xb2d614a6,3,1,100000.0,1,100000.0,2019-12-30 13:09:00,11.0
0xb2d2345f,0,1,32000.0,0,0.0,2019-12-21 23:59:00,3.0
0xb2d32bea,0,0,0.0,0,0.0,,0.0
0xb2d191a6,1,0,0.0,0,0.0,2019-09-18 04:23:00,0.0
0xb2d0fc29,4,4,904105.25,2,452000.0,2019-12-20 05:10:00,11.0
0xb2d41035,7,1,200000.0,3,204000.0,2019-12-25 17:07:00,11.0
0xb2d64177,0,0,0.0,0,0.0,2019-11-25 11:40:00,2.0
0xb2d0d690,23,52,295071.27,1,20000.0,2019-12-31 17:33:00,231.0
0xb2d5dde8,2,1,500000.0,0,0.0,2019-12-31 16:54:00,43.0
0xb2d2bdd4,0,0,0.0,0,0.0,2019-12-03 02:14:00,5.0
0xb2d156ff,0,0,0.0,0,0.0,2019-11-04 09:44:00,3.0
0xb2d3573a,5,3,48149.8,5,33932.93,2019-12-21 09:36:00,100.0
0x3b9b26ed,0,0,0.0,0,0.0,2019-04-19 04:01:00,0.0
0xb2d0de15,4,8,5600000.0,1,5000000.0,2019-12-20 14:42:00,20.0
0xb2d4dbd6,0,0,0.0,0,0.0,2019-10-25 04:11:00,3.0
0xb2d26d38,0,1,22000.0,0,0.0,2019-12-21 02:37:00,3.0
0xb2d1b7d9,0,0,0.0,0,0.0,2019-10-23 09:40:00,1.0
0xb2d1b524,0,0,0.0,0,0.0,,0.0
0xb2d4a3e4,4,3,50748.64,1,20000.0,2019-12-27 18:08:00,9.0
0xb2d3108b,0,0,0.0,0,0.0,2019-12-30 15:55:00,81.0
0x3b9b454e,0,1,5600.0,0,0.0,2019-12-18 02:26:00,3.0
0xb2d5bfd4,2,1,51624.44,0,0.0,2019-12-16 18:31:00,1.0
0xb2d2d3c9,0,0,0.0,0,0.0,2019-12-20 15:31:00,3.0
0xb2d645ad,0,0,0.0,0,0.0,2019-12-17 13:30:00,4.0
0xb2d1673d,0,0,0.0,0,0.0,,0.0
0x3b9b4118,0,0,0.0,0,0.0,2019-12-26 09:36:00,25.0
0xb2d67ed3,1,1,202072.78,0,0.0,2019-12-30 10:36:00,7.0
0xb2d3039c,15,5,40325.0,4,3075.0,2019-12-31 17:35:00,175.0
0xb2d42e49,6,2,728384.25,1,364000.0,2019-12-10 05:06:00,3.0
0xb2d3f78b,0,0,0.0,0,0.0,,0.0
0xb2d63609,2,0,0.0,0,0.0,2019-12-30 15:22:00,0.0
0x3b9b2351,0,0,0.0,0,0.0,,0.0
0xb2d39de9,1,1,50000.0,1,50000.0,2019-12-10 04:52:00,4.0
0xb2d300e7,0,1,20000.0,0,0.0,2019-12-23 02:07:00,3.0
0xb2d32eec,16,8,320029.0,5,337700.0,2019-12-27 04:16:00,29.0
0xb2d2fc64,0,0,0.0,0,0.0,2019-12-05 02:03:00,1.0
0xb2d2bf55,0,0,0.0,0,0.0,,0.0
0xb2d06bc9,0,0,0.0,0,0.0,,0.0
0xb2d1bbc2,0,0,0.0,0,0.0,2019-12-31 21:12:00,142.0
0x3b9b459b,9,1,52096.92,2,52111.35,2019-12-13 10:20:00,3.0
0xb2d3306d,3,0,0.0,0,0.0,2019-09-30 04:57:00,2.0
0xb2d6f4bb,3,0,0.0,2,1670.0,2019-12-18 12:38:00,6.0
0xb2d108cb,0,0,0.0,0,0.0,,0.0
0xb2d6343b,0,0,0.0,0,0.0,2019-09-12 19:02:00,0.0
0xb2d6d90f,0,0,0.0,0,0.0,2019-10-15 06:44:00,3.0
0xb2d122a9,0,0,0.0,0,0.0,2019-07-12 04:53:00,0.0
0xb2d4159f,28,6,220607.75,3,107000.0,2019-12-30 18:27:00,30.0
0xb2d19be0,0,0,0.0,0,0.0,2019-12-13 23:59:00,0.0
