cust_no,C1,C2
0xb2d518d4,280004.23,3
0xb2d16f3c,23.43,1
0xb2d0b3ce,2507287.31,26
0xb2d1730e,1207.88,15
0xb2d0b3cb,480093.12,5
0xb2d39bfb,2805.08,1
0xb2d11176,354655.17,3
0xb2d11179,300720.45,4
0xb2d076f0,527020.67,7
0xb2d39bc5,95021.99,5
0x3b9b27bc,675188.29,3
0x3b9b27b9,106286.5,2
0xb2d13648,1000086.43,8
0xb2d6bd34,12198.04,1
0xb2d5fca4,2493816.99,20
0xb2d1f6d5,344825.86,1
0xb2da0a50,320000.0,2
0xb2d97f7e,1100015.35,10
0xb2d6bd1f,14470.81,1
0x3b9b2795,106316.1,6
0xb2d2547d,150000.7,2
0xb2d1f6db,4372.6,1
0xb2d1f6ea,553379.37,5
0xb2d17344,171050.58,2
0xb2d59ee7,111921.54,7
0xb2d59eea,237023.2,16
0xb2d1734d,258341.51,3
0xb2d0d891,121061.46,2
0xb2d21b68,14673.52,1
0xb2d16f6f,211527.99,4
0xb2d1d0bf,690006.92,8
0xb2d6bd49,4505.68,1
0xb2d6bd4c,25224.25,1
0xb2d59eba,23391.34,1
0xb2d6396a,110330.86,3
0xb2d6396d,100978.02,2
0xb2da6846,500000.0,2
0xb2d95ac1,44490.96,1
0xb2d9218b,5006.6,1
0xb2d2b60c,20493.85,1
0xb2da2f13,4801.63,2
0xb2d254b9,1032.5,4
0xb2d197a1,31630.9,2
0xb2d53d22,236018.83,3
0xb2d1977a,1395.94,1
0xb2da0a89,900001.06,3
0xb2da0a86,500000.0,2
0xb2d6394c,600059.42,5
0xb2d193ae,255270.87,3
0xb2d313ed,1046375.46,8
0xb2d53d2b,1518034.26,15
0xb2d5fc4a,775218.58,9
0xb2d313e7,0.75,1
0xb2da2ef5,15590.82,1
0xb2d193b1,57604.31,2
0xb2d54112,12.57,1
0xb2da0a6e,4646.47,1
0xb2d97f5a,150006.33,3
0xb2d313d5,270133.8,3
0xb2d65dbb,462992.12,2
0xb2d21bb3,50061.03,2
0xb2d95a82,50077.73,2
0xb2d8fce9,5581.1,1
0xb2d5d7ae,770052.99,5
0xb2d95a7c,150007.93,2
0xb2d540ca,409.04,1
0xb2d65dca,420000.0,2
0xb2d0b392,2020085.19,16
0xb2d57a03,471679.49,10
0xb2d5d790,17252.24,1
0xb2d11155,428332.93,12
0xb2d27958,12444.31,1
0xb2d540df,1108.68,1
0xb2d8fcda,5705.42,1
0xb2d2dac3,5622.59,1
0xb2d9217c,683392.08,3
0xb2d0b3bf,223487.06,4
0xb2d92188,440098.04,4
0xb2d8c3ec,100001.06,2
0xb2d579e5,341039.3,7
0xb2d95a9d,1901.32,1
0xb2d0d9c3,704678.59,4
0xb2d8e7a4,2067.01,1
0xb2d0d9cf,83191.44,4
0xb2d53f86,200032.31,4
0xb2d5a103,133489.58,4
0xb2d0fe4a,228981.26,3
0xb2d21d54,689.39,1
0xb2d8e7da,26544.44,1
0xb2d21d45,1488.13,1
0xb2d13732,920135.36,3
0xb2d27b05,1567.58,1
0xb2d686f5,51009.42,2
0xb2d8e7ef,251071.65,2
0xb2d13747,1230041.47,7
0xb2d1b9c7,364005.14,4
0xb2d1b9d6,1913.54,1
0xb2d3c280,1500031.41,6
0xb2d1b9b5,200003.41,3
0xb2d15c34,0.0,3
0xb2d53f44,200069.34,4
0xb2d6ab9d,61054.44,2
0xb2d1b9b8,471017.04,7
0xb2d15bfe,10858.73,1
0xb2d0fe53,80085.12,2
0x3b9b2711,754078.41,10
0xb2d1b9a9,621098.77,4
0xb2d15bef,230080.29,2
0xb2d39de1,64239.73,2
0xb2d62344,5940.79,1
0xb2d6234d,46.28,1
0xb2d76ab3,250005.3,2
0xb2d3fb6e,240716.32,1
0x3b9b276b,1167796.53,11
0xb2d33a8d,2370.12,1
0xb2d2dce5,10493.99,2
0xb2d68752,270946.22,6
0xb2d6abdc,811150.3,4
0xb2d6e4ee,1084.85,1
0xb2d6abb8,450006.51,2
0xb2d27b65,5989.62,1
0xb2d5c587,5245.3,1
0xb2d6abc1,100006.62,1
0xb2d9e2cc,50003.17,2
0xb2d5fe9c,250000.0,2
0xb2d563ec,13617.42,1
0xb2d563ef,53869.87,2
0xb2d62308,100049.69,2
0xb2d33a7e,104512.38,1
0xb2d6abe2,1069.91,1
0xb2d5c560,200000.0,3
0xb2d8e786,400000.0,3
0xb2d5c539,100002.53,5
0xb2d56797,448234.96,4
0xb2d5679a,530.98,1
0xb2d68707,680078.2,6
0xb2d68704,10344.83,1
0xb2d563c5,50016.13,2
0xb2d5fe69,400008.84,3
0xb2d42037,19133.17,1
0xb2d5c545,512851.36,4
0xb2d686fe,227050.66,2
0xb2d686fb,1002492.99,5
0xb2da6555,100000.0,1
0xb2d56794,15008.65,2
0xb2da40da,1000000.0,3
0xb2d45d5a,3015128.65,2
0xb2d077e9,56258.24,2
0xb2d5fe57,51633.91,1
0xb2d68716,2045.69,1
0xb2d9a60f,200053.21,3
0xb2d9a615,5253.7,1
0xb2da0792,9785.98,1
0xb2da078f,100013.95,2
0xb2d09c88,1536.42,4
0xb2d5639b,278000.74,19
0xb2d5fe3f,500034.14,11
0xb2d4205e,515000.48,14
0xb2d07825,338273.91,15
0xb2d09c85,13749.63,3
0xb2d6e4df,7.37,1
0xb2d6874c,7457.81,1
0xb2d6e4bb,2693636.45,8
0xb2d42073,2931549.97,7
0xb2d5a0b2,1145.15,1
0xb2d5a0b5,200036.42,7
0xb2d68740,145006.95,3
0xb2d563a1,42701.18,2
0xb2da0789,21035.03,1
0xb2d4207c,211559.11,2
0xb2d9491e,61039.8,3
0xb2d48277,1090000.33,7
0xb2d1948c,270000.0,5
0xb2d5a169,325049.24,3
0xb2d5ff05,1780267.51,8
0xb2d48265,679661.52,15
0xb2d48286,1135.84,1
0xb2d077c2,764883.78,5
0xb2d0d927,644.21,1
0xb2d8e762,441615.57,3
0xb2d21dd2,3.68,1
0xb2d27b74,380637.71,3
0xb2d21dd5,494948.64,7
0xb2da656a,200000.0,2
0xb2d194ec,3577.91,1
0xb2d198c1,572426.06,6
0xb2d745d5,500000.0,2
0x3b9ae9ca,156675.34,1
0xb2d6e446,100006.89,2
0xb2d21e0b,150191.88,3
0x3b9b26ab,1202257.27,13
0xb2d194dd,303919.72,5
0xb2d2a02e,457703.15,7
0xb2d24283,57073.74,2
0xb2d24280,43573.88,1
0xb2d2dd2d,1548000.0,12
0xb2d19882,50000.53,3
0xb2d623b9,110014.92,2
0xb2d623aa,300008.67,2
0xb2d9a663,150001.58,2
0xb2d9a660,581102.47,3
0xb2d623ad,140033.1,2
0xb2d6e491,635.41,1
0xb2d6ab64,9395.59,1
0xb2d6e470,205300.63,2
0xb2d2dd4e,800.0,6
0xb2d62395,50000.0,2
0xb2d33b23,2045.73,1
0xb2d2a04c,10096.69,1
0xb2d9a669,10000.11,2
0xb2d242c2,10000.43,2
0xb2d2a07c,38059.73,1
0xb2d6237d,117398.7,2
0xb2d2a07f,50301.96,2
0xb2d62380,202280.29,2
0xb2d56833,99799.1,6
0xb2d9e359,75.63,1
0xb2d33af0,8067.64,1
0xb2d5c5c9,155655.98,1
0xb2d5c5cf,19366.33,1
0xb2d6235f,882.34,1
0xb2d2dd72,1111856.34,3
0xb2d5c5d2,77185.54,4
0xb2d19861,1205982.39,6
0xb2d420a3,157.27,1
0xb2d56812,1120060.77,5
0xb2d56437,642805.85,8
0xb2d981c7,451501.39,5
0xb2d8eae6,52815.7,2
0xb2d94885,4020.37,1
0xb2d35fd1,558497.22,4
0xb2d5c5bd,1560619.42,10
0xb2d56434,102760.57,3
0xb2da65c7,6600000.0,2
0xb2d8ead7,100070.79,2
0xb2d94876,2000000.51,2
0xb2d5c5a2,1254.28,1
0xb2d420c1,260397.83,2
0xb2d981a3,195002.06,3
0xb2d5c5ab,443011.94,9
0xb2d68698,79632.04,8
0xb2d5c5ae,329264.33,3
0xb2d567eb,1309277.69,6
0xb2d33b2f,3945183.06,5
0xb2d5febd,771.21,1
0xb2d50671,52778.28,2
0xb2d56410,1.62,1
0xb2d5066e,3229.49,1
0xb2d6e458,2790000.21,9
0xb2d420d6,154937.52,1
0xb2d8eb0d,178362.66,4
0xb2d0779e,5214.94,2
0xb2d686b3,200257.35,2
0xb2d6e464,189.28,1
0xb2d5067d,264048.19,7
0xb2d420df,360031.27,4
0xb2d948bb,5814.51,1
0xb2d077a4,50562.21,1
0xb2d56800,155794.96,2
0xb2d6e452,800974.71,3
0xb2d5641c,400684.64,2
0xb2d5feb1,97049.81,2
0xb2d15cbe,7051.65,1
0xb2d45c97,430021.25,7
0xb2d0ff2e,955351.98,9
0xb2d923d7,54153.43,2
0xb2d41fa1,4.75,1
0xb2d923b9,782.87,4
0xb2d923b6,28104.5,1
0xb2d8e6cf,200002.1,2
0xb2d8e6d2,1017772.17,2
0xb2d3c1de,1500019.54,6
0xb2d0ff31,2200068.51,6
0xb2d4ba4b,781.84,1
0xb2d0ff43,50000.0,1
0xb2d195ee,200.2,4
0xb2d3c1d5,48.74,1
0xb2d1f7e6,180044.41,4
0xb2d923f8,507107.76,3
0xb2d8e6ea,200000.13,2
0xb2d8eabf,28475.58,1
0xb2d3c1cc,1562.91,1
0xb2d0da98,22790.9,3
0xb2d98188,70000.74,2
0xb2d4dede,1107910.62,6
0xb2d8c64d,1275.2,1
0xb2d1f7fe,957000.56,7
0xb2d8ead4,600333.95,4
0xb2d923dd,718.74,1
0x3b9b265d,1401.42,2
0xb2d8e6f0,190006.03,2
0xb2da65dc,50050.0,1
0xb2d3facf,29948.4,1
0xb2d6e3e3,2.3,1
0xb2d21c8b,4800.92,1
0xb2d1bab7,19379.26,1
0xb2d21c91,40372.97,1
0xb2d1be8c,0.0,1
0xb2d1f825,1000007.99,3
0xb2d39d33,100000.98,2
0x3b9b263f,51464.53,6
0xb2d39d1b,52429.72,2
0xb2d6e3dd,12.82,1
0xb2d6e3e0,205814.44,1
0xb2d0ff4c,51433.56,2
0xb2d27a63,3716.05,2
0xb2d21cac,2196.39,1
0xb2d1be62,520458.01,9
0xb2d255e2,2028.69,1
0xb2d255dc,16.86,1
0xb2d8c5f6,4704.52,1
0xb2d39d09,52548.01,2
0xb2d2b768,1793000.0,10
0xb2d4df14,624052.9,3
0xb2d2b753,2662.89,1
0xb2d4df1d,303819.49,5
0xb2d15cfd,70066.79,2
0xb2d27a4b,1141582.94,7
0xb2d19618,104072.57,2
0xb2d27a51,897.03,1
0xb2d07894,450034.14,3
0xb2d39d51,754.25,1
0xb2d2b78f,3030.17,1
0xb2d339a6,602814.29,2
0xb2d9484f,60001.27,2
0xb2d2dbec,1157.96,1
0xb2d6e3fb,580670.76,3
0xb2d3151c,345725.9,4
0xb2d6e3f5,745999.36,2
0xb2d31516,761.05,1
0xb2d2b774,639027.9,15
0xb2d6867a,3240.47,1
0xb2d6e407,270923.68,4
0xb2d68677,210024.7,5
0xb2d9a6e7,37087.36,1
0xb2d1be44,404031.43,6
0xb2d1ba6f,14006.85,1
0xb2d2dc28,70045.45,2
0xb2d1be4d,10080.4,1
0xb2d2dc2b,954560.81,4
0xb2d31549,77915.46,4
0xb2d31543,5880.57,1
0xb2d74599,24315.27,1
0xb2d5fd91,230054.08,5
0xb2d2dc07,4001.0,1
0xb2d3153a,346213.2,2
0xb2d98149,281989.38,2
0xb2d923a7,203998.9,1
0xb2d9481c,146119.06,2
0xb2d8e690,50062.31,2
0xb2da6645,60000.0,1
0xb2d8ea86,1724000.0,5
0xb2d33a06,200009.2,2
0xb2d8ea83,2618868.9,8
0xb2d8e69c,50060.73,2
0xb2d45c58,347209.13,4
0xb2d078ca,0.44,2
0xb2d0da83,129002.81,4
0xb2d9239b,50023.66,3
0xb2d59fe3,29092.09,1
0xb2d41f5f,163397.21,2
0xb2d078cd,1066.74,1
0xb2d8ea98,1001.58,1
0xb2d68638,610000.42,5
0xb2d339d0,358621.55,2
0xb2d6e3ec,1001346.71,4
0xb2d0da53,3619.44,1
0xb2d09d66,862943.42,22
0xb2d41f83,133014.01,2
0xb2d0da59,71433.37,6
0xb2d0da56,4117770.14,9
0xb2d41f86,1970.88,6
0xb2d339ee,154662.04,14
0xb2d68647,729353.83,5
0xb2d8eaa1,405107.03,2
0xb2d92350,6990.91,1
0xb2d09d30,1349247.96,1
0xb2d4bab1,47.49,1
0xb2d09d21,608245.05,6
0xb2d4baa8,61750.34,1
0xb2d19576,5950.58,2
0xb2d19555,1573659.34,5
0xb2d3c244,391465.29,7
0xb2d8e660,200000.0,2
0x3b9b25f4,106.14,3
0xb2d4df56,240830.54,2
0xb2d3c235,890627.32,9
0xb2d92368,200003.71,2
0xb2d8e687,2242.9,1
0xb2d3c22f,574000.0,9
0xb2d21ce8,3070.38,1
0x3b9b25e8,500082.8,3
0xb2d92374,1964.15,1
0x3b9b25e5,8.94,4
0xb2da6657,427000.0,2
0xb2d27aa5,300016.83,2
0x3b9b25d9,143794.67,3
0xb2d1be23,676001.13,12
0xb2d3fb41,352176.36,3
0x3b9b25d0,902132.7,3
0xb2d685c0,12225.88,1
0xb2d27ab1,119761.6,3
0xb2d3c208,3730000.11,44
0xb2d1be1a,2352011.29,11
0xb2d1ba48,3000000.12,16
0xb2d9a6f9,207000.72,2
0xb2d9a717,128001.35,2
0xb2d622f3,102138.41,2
0xb2d21d36,320099.82,3
0xb2d6e386,470014.9,2
0xb2d5c52a,460008.33,4
0xb2d5c52d,825527.6,10
0xb2d27ac0,26279.8,2
0xb2d21d3f,1609.84,1
0xb2d8c596,560040.12,5
0xb2d685f0,635.73,1
0xb2d2dc76,10005.55,1
0xb2da666f,200000.0,1
0xb2d3fb68,189.42,1
0xb2d622ba,242963.36,4
0xb2d685e7,495410.35,12
0xb2d622ae,100007.57,2
0xb2d39dd5,308205.02,3
0xb2d5676a,630006.88,17
0xb2d5fe36,1476004.81,5
0xb2d622a2,50027.94,2
0xb2d5c500,19010.52,2
0xb2da08b8,57001.46,4
0xb2d6860b,260060.68,3
0xb2d622ab,450022.53,3
0xb2d947d4,105025.28,1
0xb2d947e6,164.49,1
0xb2d33a33,51805.55,1
0xb2d6229f,282214.16,4
0xb2d5c50c,21401.81,2
0xb2d56371,65627.33,3
0xb2d5fe1b,523519.75,2
0xb2d6e3c5,1001.07,2
0xb2d6e3c8,237008.22,5
0xb2d2dc91,697321.98,5
0xb2d2dc94,28785.46,1
0xb2d56368,5.78,1
0xb2d6e3a7,792045.29,7
0xb2d07834,319387.14,5
0xb2d5fe12,100001.04,3
0xb2d41fb9,3489648.11,3
0xb2d5fe00,500022.05,2
0xb2d5fdfa,842405.26,4
0xb2d5a043,1012.27,1
0xb2d0786d,1634.0,1
0xb2d0da05,194825.84,7
0xb2d5635f,267368.86,6
0xb2d56362,331827.4,7
0xb2d5fddf,1438602.57,3
0xb2d5a05e,256160.36,5
0xb2d0da0b,288652.92,4
0xb2d980ad,401553.41,3
0xb2d92320,500057.82,4
0xb2d56356,400027.91,3
0xb2d41fda,73.15,1
0xb2d8ea23,2292.07,1
0xb2d947d1,200084.22,2
0xb2d09cfa,306097.34,13
0xb2da6690,300000.0,2
0xb2da6693,400000.0,2
0xb2d8e65d,500000.0,2
0xb2d8ea35,800085.33,5
0xb2d09cee,6392.84,3
0xb2d685de,577035.61,4
0xb2d685d8,50172.28,3
0xb2d947ad,65.87,1
0xb2d0788b,4539.05,6
0xb2da6684,500000.0,2
0xb2d980da,502942.17,3
0xb2d0787c,3144.52,7
0xb2d0787f,323.01,2
0xb2d0f709,27129.71,7
0xb2d65ccb,200022.47,3
0xb2d1b62e,416042.7,5
0xb2d191c5,500088.66,6
0xb2d1b628,28521.88,1
0xb2d59db8,9257.04,2
0xb2d6837a,8.74,1
0xb2d5fb2d,939000.51,14
0xb2d68371,200323.02,2
0xb2d59db5,220225.36,2
0xb2d9ca27,50001.58,2
0xb2d19192,400259.47,3
0xb2d0f6df,984951.13,3
0xb2d908f5,111168.1,2
0xb2d0fab1,82544.75,3
0xb2d6e13a,465281.64,20
0xb2d94606,9.23,1
0xb2d6839e,57181.32,2
0xb2d27796,817.87,24
0xb2d56074,810347.41,10
0xb2d945f7,7259.39,1
0xb2d5607d,180012.46,5
0xb2d1b67c,1031080.17,13
0xb2d3bf3b,811879.43,3
0xb2d29c3b,7906.74,1
0xb2d76777,80.41,1
0xb2d336fa,305614.99,4
0xb2d59d61,100380.01,9
0xb2d705df,17301.72,1
0xb2d277c0,794.39,2
0xb2d502c0,1323226.37,3
0xb2d7fe1c,1808.62,1
0xb2d9ca48,30000.95,2
0xb2d29c62,40858.71,2
0xb2d29c5f,1010.8,1
0xb2d23eb4,230392.87,2
0xb2d23eb7,683000.83,13
0xb2d84d7e,303060.72,3
0xb2d1b63d,380339.33,2
0x3b9b33a7,11135.04,4
0xb2d07447,1718.1,2
0xb2d6a888,86530.71,1
0xb2d6a88b,200050.3,3
0xb2d41c9b,145156.45,3
0xb2d3bf47,181254.11,5
0xb2d3bf4a,81010.26,3
0x3b9b338c,2698.28,3
0xb2d6a867,200745.72,2
0xb2d0d5ee,500000.8,3
0xb2d29c83,4388.87,1
0x3b9ad5d8,21245.94,3
0x3b9b337a,734.19,2
0xb2d1b613,686069.51,3
0xb2d5c203,163018.72,4
0xb2da2bfe,400000.0,2
0xb2d5c200,8035.78,1
0x3b9b0eed,3817.27,3
0xb2d74332,550002.73,3
0xb2d133c3,106668.93,1
0xb2d09916,148042.32,5
0xb2d35bf9,78037.01,2
0xb2d945af,27.23,1
0xb2d4dc08,180551.5,6
0xb2d47e51,526053.85,7
0xb2d0d62d,37522.73,2
0xb2d683ad,61.28,1
0xb2d683a7,50002.85,2
0xb2d6e161,1288718.05,30
0xb2d824dd,400065.15,3
0x3b9b0ed2,9187.81,4
0xb2d0d261,100000.06,2
0xb2d0749b,120426.99,3
0xb2d683c5,3245.44,1
0xb2d5c1e2,10195.0,2
0xb2d21a24,43568.44,1
0xb2d6e185,270114.74,2
0xb2d502a2,12977.18,1
0xb2d5604a,111032.46,3
0xb2d0d222,7834.89,1
0xb2d0d225,606171.88,4
0xb2d0d606,733716.85,2
0xb2d0992e,32740.07,10
0xb2d59d49,104422.05,2
0xb2d5c1c7,10104.49,2
0xb2d0d231,72.32,1
0xb2d59d46,15243.88,1
0xb2d21a3f,250355.54,4
0xb2d56050,500000.6,2
0xb2d5c1bb,147417.87,5
0xb2d4dcc5,2713.93,1
0xb2d4dcc2,528683.78,5
0xb2d098e0,2114.55,6
0xb2d5c290,4905780.43,10
0xb2d21a6c,44071.6,1
0xb2d5611f,703002.7,4
0xb2d94588,22085.06,3
0xb2d13378,1270045.5,6
0xb2d68317,600081.53,3
0xb2d94591,30567.95,2
0xb2d9ca81,406.6,1
0xb2d23ef6,753040.64,6
0xb2d1910e,420075.52,8
0xb2d68320,3848.34,3
0xb2d65c9b,818067.19,3
0xb2d2781a,158598.43,3
0xb2d15862,3450038.61,7
0xb2d65ca1,500076.45,2
0xb2d766f9,602928.96,4
0xb2da2c61,50001.06,2
0xb2d5031d,235274.53,6
0xb2d65ca7,2846750.68,7
0xb2d1b60a,4505.78,1
0xb2d23f05,275964.06,2
0xb2d65cb0,85341.01,2
0xb2d23f29,260228.37,3
0xb2d23f26,274464.31,6
0xb2d65cbf,600053.36,3
0xb2d23f1d,955925.98,17
0xb2d29ca7,213225.7,8
0xb2d23f20,612289.03,6
0xb2d9ef59,500276.04,2
0xb2d991c3,476774.66,1
0xb2d1b5d7,901017.46,3
0xb2d23f32,103.18,1
0xb2d0fa99,216023.66,7
0xb2d99187,100001.06,2
0xb2d2fe48,150003.07,3
0xb2d33751,55791.2,4
0xb2d991a2,1621370.08,3
0xb2d7fdb6,28097.66,1
0xb2d15841,107452.67,2
0x3b9b0e54,4005.75,1
0xb2da2c28,300000.0,2
0x3b9b0e57,351896.19,6
0xb2d9919f,22700.96,2
0xb2d6a801,8.1,4
0xb2d9ef92,201210.54,2
0xb2d382cf,2484.91,1
0xb2d41d1c,51674.78,3
0xb2d382b1,50837.28,1
0xb2da5118,12000.0,2
0xb2d35c44,504173.62,3
0xb2d70585,2249.29,1
0xb2d33790,1355.72,1
0xb2d6202f,50003.7,2
0xb2d9ef74,180123.63,3
0xb2d991db,50002.64,3
0xb2d6202c,45273.68,2
0xb2d62029,310094.93,2
0xb2da2c76,50001.59,2
0xb2d35c05,721944.66,14
0xb2d073e1,652079.35,13
0xb2d6200e,270093.91,15
0xb2d62011,103653.89,2
0x3b9b0e69,800935.07,9
0xb2d0742f,1420049.37,6
0x3b9b0e6f,50659.96,10
0xb2d5c263,508357.71,5
0xb2d41d5e,1781.38,1
0xb2d94534,434295.34,2
0xb2d47ec6,500606.74,2
0xb2d6e0ec,950017.73,15
0xb2d68335,100156.29,3
0xb2d6e0ef,102011.74,3
0xb2d94540,794.79,1
0x3b9b0e66,439465.56,3
0xb2d0d5c1,924.56,3
0xb2d0d5be,71113.47,3
0xb2d5c251,82915.77,2
0xb2d94531,10626.08,1
0xb2d0740e,66069.91,3
0xb2d1335a,201171.51,3
0xb2d0d1a7,593077.75,6
0xb2d560c2,587000.66,10
0xb2d5fb66,445000.0,4
0xb2d21a96,3697.27,1
0xb2d0d58b,154002.23,4
0xb2d6e119,2127.22,1
0xb2d35c62,19022.23,1
0xb2d6a7cb,25096.36,1
0xb2d5c22a,500001.2,3
0xb2d5c230,258599.99,3
0xb2d6e0fb,10227.65,2
0xb2d0d1c8,250660.86,3
0xb2d479e0,70.16,1
0xb2d59cad,730188.62,3
0xb2d4b6df,2314990.79,10
0xb2d8e381,20008.23,2
0xb2d55fba,780535.97,10
0xb2d59cbc,452206.36,8
0xb2d9cb1a,830008.02,3
0xb2d47dc7,301098.03,2
0xb2d65c02,94762.63,2
0xb2d9450a,18.02,1
0xb2d9451c,2981535.71,10
0xb2d1928b,3755.51,2
0xb2d0fbb0,3806.5,3
0xb2d21925,83263.86,2
0xb2d59c9b,470000.0,6
0xb2d944fb,50002.95,4
0xb2d682ab,180357.42,11
0xb2d94504,657384.03,3
0xb2d0fbbf,1265162.23,7
0xb2d65c29,310060.93,4
0xb2d2193a,1101781.62,5
0xb2d65c3e,720032.3,9
0xb2d65c41,660003.52,3
0xb2d21955,109058.74,2
0xb2d65c4a,65001.37,2
0xb2d3f751,724679.33,4
0xb2d991fc,300009.5,2
0xb2d3be1b,1436000.0,15
0xb2d3f745,2784.12,1
0xb2d8e351,200000.0,2
0xb2d61f03,504387.2,5
0xb2d61efd,157091.62,2
0xb2d0d2e5,151419.12,3
0xb2d0d6c0,71420.76,3
0x3b9b0e48,4761.67,3
0x3b9b0e3c,290919.66,10
0xb2d0d6cf,280912.88,2
0xb2d0d2ee,1682336.72,6
0x3b9b0e3f,1689.02,2
0xb2d3f790,106079.27,3
0xb2d6a79b,11853.3,1
0xb2d70522,302221.27,2
0x3b9b0e33,2068.44,2
0xb2d3f78d,704113.79,6
0xb2da518a,500000.0,2
0x3b9b0e36,431066.77,7
0x3b9b0e39,2111359.38,5
0xb2da5181,500000.0,2
0x3b9b0e2d,1399310.8,7
0x3b9b0e1b,7969765.66,24
0x3b9b0e1e,580446.19,3
0xb2d7055b,49264.61,1
0x3b9b0e21,384823.94,35
0xb2d6a7b9,39104.54,1
0x3b9b0e24,17201.19,3
0xb2d41bd2,563013.78,6
0x3b9b0e18,3416509.68,15
0xb2d0d2d3,534185.21,5
0xb2d2d8c2,1957.36,1
0xb2d4550b,200035.84,2
0xb2d41bde,1107615.08,4
0xb2d0754f,2154357.84,13
0xb2d9effb,60001.74,3
0xb2d5c11f,65256.85,3
0xb2d07555,29.68,2
0xb2d0d711,2142.51,1
0xb2d682c6,121350.77,2
0xb2d19255,885104.0,2
0xb2d0fb77,200010.84,2
0xb2d59c80,996000.0,11
0xb2d8e339,58000.61,2
0xb2d0f7b1,1151436.37,5
0xb2d8e33f,508886.08,2
0xb2d6e071,500009.15,2
0xb2d6e06e,508217.45,2
0xb2d479a1,351205.33,5
0xb2d134c5,150092.96,4
0xb2d19249,2297735.57,2
0xb2d0fb9b,1914001.25,17
0xb2d682cf,399688.78,2
0xb2d41c0e,112533.79,4
0xb2d47d94,71614.52,1
0xb2d0d6f9,110376.54,4
0xb2d1923d,7383.92,6
0xb2d0f784,645760.9,4
0xb2d19234,216000.0,2
0xb2d41c20,254091.76,7
0xb2d6a76b,309759.36,2
0xb2d59c7a,1156332.04,10
0xb2d0f793,894075.79,8
0xb2d944e3,859.72,1
0xb2d0d70b,6.0,1
0xb2d09a0c,540442.14,5
0xb2d479c2,216049.88,3
0xb2d0fb74,220021.63,1
0xb2d479cb,1330001.02,5
0xb2d4dbd8,41289.25,1
0xb2d50281,206339.52,5
0xb2d47e2d,1189128.53,8
0xb2d5facd,209.15,1
0xb2d59d19,250000.0,3
0xb2d21976,426.13,1
0xb2d21973,153.07,1
0xb2d50296,6217608.18,2
0xb2d9925f,526.97,1
0xb2d59d2e,3703.35,1
0xb2d7fd08,307048.23,6
0xb2d19204,209692.58,2
0xb2d8e30f,50212.33,3
0xb2d21982,3120343.98,5
0xb2d97dbf,702486.75,3
0xb2d50260,178081.63,4
0xb2d9449e,75667.79,2
0xb2d158e6,1000103.95,2
0xb2d4dbed,101719.99,3
0xb2d59d13,250073.46,2
0xb2d56008,815.99,1
0xb2d219a3,1440.76,1
0xb2d59d0a,50106.03,2
0xb2d59d07,50263.22,2
0xb2d92026,130187.13,2
0xb2d53b69,80015.31,5
0xb2da51c0,0.0,1
0xb2d219ac,390029.08,3
0xb2d53b6f,74.22,1
0xb2d33697,16241.27,1
0xb2d9f046,590012.46,2
0xb2da51a8,250000.0,2
0xb2d2774e,805753.33,6
0xb2d2d8f2,458307.0,3
0xb2d91fe7,802351.18,5
0xb2d1b6ac,20.25,1
0xb2d2776f,1063.73,2
0xb2d65bf3,542469.59,15
0xb2d9f022,50002.16,2
0xb2d3f7a8,684046.41,5
0xb2d8be6d,119.85,2
0xb2d0d270,103246.31,3
0xb2d2d925,18743.63,1
0xb2d3bee4,484170.97,4
0xb2d6e053,50640.5,2
0xb2d2d916,203024.1,5
0xb2d6e02c,1407000.15,3
0xb2d074b9,2260359.25,9
0xb2d0d65d,104006.72,3
0xb2d2d90d,321118.04,7
0xb2d336dc,15035.87,1
0xb2d61f57,3401.79,1
0xb2d61f4b,300098.53,4
0xb2d41c3b,100007.11,5
0x3b9ae934,7830.71,5
0xb2d45568,170302.44,1
0xb2d5c19d,20007.69,3
0xb2da51cf,200000.0,2
0xb2d45592,501781.62,2
0xb2d61f15,210289.86,4
0xb2d191e3,623014.27,4
0xb2d68251,505017.03,11
0xb2d5faa0,56.99,1
0xb2d41c77,129324.35,7
0xb2d5fa94,530075.38,3
0xb2d68263,240009.17,2
0xb2d41c80,6500.63,1
0xb2d45985,27.87,2
0xb2d97d65,10000.32,2
0xb2d68257,10005.44,2
0xb2d41c86,5342.62,1
0xb2d59cda,2161.2,1
0xb2d47e09,81817.04,3
0xb2d6e01d,27332.09,1
0xb2d41c92,23553.24,1
0xb2d9447d,6801.43,1
0xb2d0d67e,255078.34,2
0xb2d4dbb1,2280208.56,7
0xb2d6e020,522132.83,3
0xb2d0d2a6,310002.77,3
0xb2d4b72d,2582.23,1
0xb2d5fa82,60001.42,3
0xb2d5fa85,25175.32,2
0xb2d59cf2,8725.76,1
0xb2d9445c,694367.87,3
0xb2d1342c,466428.46,14
0xb2d6828d,500000.04,6
0xb2d59ce9,134277.47,1
0xb2d0d2b5,249044.71,3
0xb2d9446b,410000.0,3
0xb2d0d690,58263.57,3
0xb2d1341a,329016.59,8
0xb2d0d2b8,371454.34,3
0xb2d5293c,100393.4,2
0xb2d62191,45020.54,2
0xb2d90aab,0.0,1
0xb2d62185,100000.0,2
0xb2d29dca,499324.55,4
