cust_no,label
0xb2d08d6d,1
0xb2d0ab6d,1
0xb2d2d61f,1
0xb2d15424,1
0xb2d36cf1,1
0xb2d8ed02,1
0xb2d100ea,0
0xb2d1cdf2,0
0xb2d2a613,1
0xb2d1cd2d,0
0xb2d0e2c1,1
0xb2d3f7fe,1
0xb2d6ed6c,0
0xb2d0a1b9,1
0xb2d23479,1
0xb2d21b3e,-1
0xb2d1a56f,1
0xb2d2d8c2,1
0xb2d070a5,-1
0x3b9b0f8a,0
0x3b9b0f6f,1
0xb2d068c1,1
0xb2d64a51,1
0xb2d5f669,0
0xb2d1b350,-1
0xb2d1b7d9,0
0xb2d6b825,1
0xb2d1b779,0
0xb2d6495e,-1
0xb2d90d3a,1
0xb2d87e40,0
0xb2d29748,0
0xb2d17d7b,-1
0xb2d17124,1
0xb2d1c05a,1
0xb2d68335,1
0xb2d11eae,1
0xb2d8f497,-1
0xb2d249fe,1
0xb2d2b088,1
0xb2d46575,0
0xb2d11100,1
0xb2d64878,-1
0xb2d37422,-1
0xb2d6fe43,1
0xb2d34707,0
0xb2d8ea07,0
0xb2d7bfc3,1
0xb2d902af,1
0xb2d6ab09,0
0xb2d568b4,0
0xb2d90e3b,1
0xb2d2e663,1
0xb2d4f960,0
0xb2d518d4,1
0xb2d7c28b,0
0xb2d28bc1,1
0xb2d14d59,0
0xb2d0a760,-1
0xb2d6d068,0
0xb2d69507,1
0xb2d6fa1a,0
0xb2d6039c,1
0xb2d3171c,1
0xb2d93841,1
0xb2d6af3f,1
0xb2d3a8cd,1
0xb2d63f13,1
0xb2d6a12c,1
0xb2d5ba0c,0
0xb2d6c9e6,1
0xb2d1c1e4,-1
0xb2d6c9cf,0
0xb2d70182,1
0xb2d6c62b,0
0xb2d59eea,1
0xb2d62a73,1
0xb2d78b4a,0
0xb2d6c448,0
0xb2d6d375,0
0xb2d6effe,0
0xb2d41e91,0
0xb2d3a0e9,-1
0x3b9af4b7,0
0xb2d1e081,1
0x3b9b22fc,1
0x3b9af270,1
0xb2d9702b,1
0xb2d6ffc0,0
0xb2d8827b,0
0xb2d8a69a,-1
0xb2d96cb5,-1
0xb2d4ea0a,1
0xb2d2541f,0
0xb2d2502d,-1
0xb2d0c27d,1
0xb2d2d64d,0
0xb2d26ed8,1
0xb2d2c50c,1
0xb2d6870b,0
0xb2d5f64d,0
0xb2d21b39,0
0xb2d36a88,0
0xb2d5a9f5,1
0xb2d62169,1
0xb2d5f07e,0
0xb2d57291,0
0xb2d0d95b,0
0xb2d114a4,1
0xb2d56114,1
0xb2d23bdc,0
0xb2d200c4,-1
0xb2d10b48,1
0xb2d216f9,0
0xb2d219d2,1
0xb2d41547,1
0xb2d8cc5e,-1
0xb2d42ddd,1
0xb2d17f58,1
0xb2d26383,1
0xb2d2183e,1
0xb2d1a242,0
0xb2d24f31,-1
0xb2d51baa,1
0xb2d30a45,-1
0xb2d3c15a,-1
0xb2d26b99,-1
0xb2d39e21,0
0xb2d24a70,1
0xb2d61e95,1
0xb2d12c83,1
0xb2d41f03,-1
0x3b9b4872,-1
0xb2d3e1fe,1
0xb2d43526,1
0xb2d19b89,1
0xb2d5661e,-1
0xb2d11ff9,1
0xb2d0e1e0,1
0xb2d51930,1
0xb2d3beb3,1
0xb2d5d996,-1
0xb2d1543b,1
0xb2d50ac9,1
0xb2d300d2,-1
0x3b9af0bf,1
0xb2d077d0,1
0xb2d1ba9c,0
0xb2d1dd4f,1
0xb2d28066,-1
0xb2d6d492,1
0xb2d1cea0,1
0xb2d2766d,1
0xb2d17cb1,-1
0x3b9adcd8,0
0xb2d0c149,1
0x3b9ae146,1
0xb2d21e7c,1
0xb2d1efb7,-1
0xb2d364ec,1
0xb2d200a9,0
0xb2d0afc5,0
0xb2d27ebb,0
0xb2d2e449,1
0x3b9b320b,1
0x3b9b1915,1
0xb2d0786d,1
0xb2d076f0,0
0xb2d0b34d,1
0xb2d132a0,1
0xb2d5b3bb,0
0xb2d4f1d2,1
0xb2d8ccc3,1
0xb2d20ff1,-1
0xb2d2c8b0,1
0xb2d2cfca,0
0xb2d43b87,-1
0xb2d223aa,-1
0xb2d20ade,1
0xb2d25710,1
0xb2d1fa7a,-1
0xb2d40fab,1
0xb2d60604,-1
0xb2d25714,0
0xb2d94363,-1
0xb2d8693b,-1
0xb2d3fa45,0
0xb2d2a104,0
0xb2d305cd,1
0xb2d27fea,0
0xb2d6fcd0,1
0xb2d2c5ed,-1
0xb2d5e759,1
0xb2d3a2e2,0
0xb2d7c2eb,1
0xb2d37cd0,-1
0xb2d11dad,1
0xb2d37c01,1
0xb2d37bef,0
0xb2d37ceb,-1
0xb2d37ce6,-1
0xb2d37cd4,0
0xb2d37c6b,1
0xb2d37cb9,-1
0xb2d5ebab,1
0xb2d37c38,1
0xb2d37c86,-1
0xb2d37d07,-1
0xb2d37c33,1
0xb2d37ca2,0
0xb2d39040,1
0xb2d35407,1
0xb2d4a5ae,-1
0xb2d37cb4,-1
0xb2d3906d,-1
0xb2d0cea1,0
0xb2d37c54,0
0xb2d92f00,0
0xb2d515f0,0
0xb2d2cfc6,0
0xb2d29cc9,1
0xb2d10fe8,1
0xb2d69030,1
0xb2d920c7,1
0xb2d092f8,1
0xb2d3a681,0
0xb2d156b5,-1
0xb2d63a72,1
0xb2d4316b,1
0xb2d2044c,1
0xb2d273e2,1
0xb2d5e556,1
0xb2d69e84,1
0xb2d6880d,1
0xb2d57a5e,1
0xb2d5540f,1
0xb2d51038,1
0xb2d68bb0,1
0xb2d5c958,1
0xb2d8d732,-1
0xb2d55e72,1
0xb2d6ff72,-1
0xb2d2fe53,0
0xb2d93d2a,-1
0xb2d20500,1
0xb2d5748a,0
0xb2d5a1e4,-1
0xb2d65041,1
0xb2d59d49,1
0xb2d428b7,1
0xb2d2082c,-1
0xb2d54c15,0
0xb2d600f4,1
0xb2d5a292,1
0xb2d54c10,-1
0xb2d34e58,1
0xb2d92927,1
0xb2d6e2ee,0
0xb2d49f46,-1
0xb2d65e43,0
0xb2d532c2,1
0xb2d655a7,0
0xb2d6a991,-1
0xb2d83543,0
0xb2d69c38,0
0xb2d69aa9,0
0xb2d63d1f,1
0xb2d34040,1
0xb2d5cb35,-1
0xb2d5e6a1,-1
0xb2d27b61,0
0xb2d6e3d9,0
0xb2d265c5,0
0xb2d398a0,1
0xb2d6f450,0
0xb2d5edbb,-1
0xb2d50f0e,0
0xb2d8cbd8,1
0xb2d2eacb,1
0xb2d14b2d,1
0xb2d388c1,1
0x3b9b22f7,1
0xb2d3e63e,0
0xb2d3e94a,0
0xb2d1661c,1
0xb2d6ec54,1
0xb2d36224,1
0xb2d1ecc2,0
0xb2d58ec2,0
0xb2d25ce5,1
0xb2d2ad0d,1
0xb2d3422f,1
0xb2d6d33d,-1
0xb2d23e56,0
0xb2d2381d,1
0xb2d5b84b,-1
0xb2d24fc3,1
0xb2d5849b,1
0xb2d07bac,1
0xb2d5274d,1
0xb2d4f123,0
0xb2d3ae97,1
0xb2d63766,1
0xb2d6897b,0
0xb2d85748,1
0xb2d4c21a,1
0xb2d4c247,-1
0xb2d649f1,1
0xb2d37910,1
0xb2d40010,1
0xb2d42392,1
0xb2d41e64,-1
0xb2d969a8,1
0xb2d7565a,-1
0xb2d3d986,1
0xb2d6f999,0
0xb2d97878,1
0xb2d38271,1
0xb2d5f019,1
0xb2d5d6ab,1
0xb2d5dbe2,-1
0xb2d921a8,1
0xb2d3780f,1
0xb2d939f1,1
0xb2d8a08e,1
0xb2d3e6b9,1
0xb2d646e4,1
0xb2d414c7,1
0xb2d759fd,1
0xb2d62c44,1
0xb2d21f74,0
0xb2d0f27e,0
0xb2d92bfb,1
0xb2d5fe03,1
0xb2d69a28,1
0xb2d690e3,1
0xb2d6e915,-1
0xb2d3b56d,1
0xb2d6e7e1,1
0xb2d645de,1
0xb2d6a380,1
0xb2d13902,1
0xb2d094ec,1
0xb2d6c573,1
0xb2d69a60,1
0xb2d22d7a,1
0xb2d956a1,-1
0xb2d0c2cb,1
0xb2d26125,0
0xb2d6b6c8,1
0xb2d69a3f,0
0xb2d210c4,1
0xb2d10837,-1
0xb2d74729,-1
0xb2d12149,1
0xb2d18a31,1
0xb2d21173,-1
0xb2d23cbd,0
0xb2d1fa75,1
0xb2d347ed,1
0xb2d7563e,1
0xb2d13a51,-1
0xb2d587a2,-1
0xb2d179ee,1
0xb2d33525,1
0xb2d3bd24,1
0xb2d16b75,0
0xb2d5893b,-1
0xb2d1ee07,0
0xb2d32aed,1
0xb2d0f8d3,1
0x3b9b1006,1
0xb2d32c9d,1
0xb2d21aa1,1
0xb2d3f4a4,0
0xb2d16ff5,0
0xb2d1ac68,1
0xb2d65e27,1
0xb2d2660e,1
0xb2d5d2b9,-1
0xb2d44917,1
0xb2d14e6c,1
0xb2d1507c,1
0xb2d299bd,1
0xb2d16b59,1
0xb2d0ceea,1
0xb2d43a30,-1
0xb2d12ddf,0
0xb2d080cc,1
0xb2d59cc3,0
0xb2d69ed2,0
0xb2d10703,0
0xb2d69eb2,-1
0xb2d17415,1
0xb2d0dcd1,0
0xb2d9524a,-1
0xb2d69f4e,0
0xb2d0cc6c,1
0xb2d91164,-1
0xb2d10ba8,1
0xb2d0ea8e,0
0xb2d94e8b,-1
0xb2d5e471,1
0xb2d78b7d,1
0xb2d5def5,0
0xb2d1b82c,1
0xb2d4546c,-1
0xb2d1ff51,1
0xb2d500f6,1
0xb2d3ba29,0
0xb2d1192d,0
0xb2d58436,0
0xb2d54b22,1
0xb2d4e70a,-1
0xb2d45827,1
0xb2d5bff7,1
0xb2d25f10,1
0xb2d31b0e,1
0xb2d4013f,1
0xb2d2bbab,0
0xb2d6a98c,1
0xb2d3a22a,0
0xb2d3ccfd,1
0xb2d915a0,0
0xb2d552b8,1
0xb2d22a1b,1
0xb2d51263,0
0xb2d1de9a,1
0xb2d622c1,1
0xb2d17339,1
0xb2d4ad2c,1
0xb2d23e5b,1
0xb2d2954f,1
0xb2d5a882,1
0xb2d275a3,1
0xb2d23f04,1
0xb2d6dc71,0
0xb2d64696,1
0xb2d37b85,1
0xb2d6b39b,1
0xb2d6a4b9,0
0xb2d5d238,1
0xb2d0e80f,1
0xb2d1af95,0
0xb2d32777,1
0xb2d0d148,1
0xb2d0d992,0
0xb2d2399a,1
0xb2d5aecd,1
0xb2d0db9d,1
0xb2d58597,0
0x3b9b45f8,0
0xb2d0ae91,-1
0xb2d6ddf3,1
0xb2d59298,1
0xb2d929c3,-1
0xb2d794de,1
0xb2d595a9,0
0xb2d57711,1
0xb2d48ccd,1
0xb2d8e7e0,-1
0xb2d93e7a,-1
0x3b9b354a,1
0xb2d2b1a1,1
0xb2d3a9db,1
0xb2d4ec47,-1
0xb2d48768,1
0xb2d5cc20,-1
0xb2d5a818,1
0xb2d447b0,0
0xb2d94ef0,1
0xb2d57aa2,1
0xb2d5f4b9,-1
0xb2d1a3ed,1
0x3b9b298b,1
0xb2d9217a,1
0xb2d24812,1
0xb2d1ca49,1
0xb2d67fbf,1
0xb2d913de,1
0xb2d43f7e,1
0xb2d1f4b7,-1
0xb2d3527d,-1
0xb2d19bc0,1
0xb2d6c7bb,1
0xb2d97268,1
0xb2d6c09b,1
0xb2d69313,1
0xb2d6c19c,0
0xb2d825cd,-1
0xb2d60a88,1
0xb2d60ad6,0
0xb2d60abf,0
0xb2d62dd8,0
0xb2d382b5,1
0xb2d3b604,-1
0x3b9af16f,1
0xb2d683ff,1
0xb2d0ec66,1
0xb2d1d66d,-1
0xb2d6ec4f,-1
0xb2d3ea99,-1
0xb2d938d8,1
0xb2d96407,1
0xb2d8c6a1,1
0xb2d7091c,1
0xb2d94460,1
0xb2d921ad,1
0xb2d32e43,1
0xb2d6d803,1
0xb2d6d896,1
0xb2d6dda0,0
0xb2d1e870,1
0xb2d686f4,-1
0xb2d8c3c7,1
0xb2d6f4cb,1
0xb2d1cf86,0
0xb2d1a667,1
0xb2d55ca1,1
0xb2d80e50,1
0xb2d17827,0
0xb2d4526e,1
0xb2d6294d,1
0xb2d14d8b,0
0xb2d33154,1
0xb2d3c3d9,1
0xb2d37f3f,1
0xb2d488c5,0
0xb2d690fa,0
0xb2d31931,1
0xb2d589c1,1
0xb2d3192c,1
0xb2d3198c,1
0xb2d319a7,1
0xb2d319d5,1
0xb2d31954,1
0xb2d31975,1
0xb2d2e15d,-1
0xb2d8be89,0
0xb2d6ecd5,-1
0x3b9add59,1
0xb2d0b477,0
0xb2d3c503,1
0xb2d56e6d,1
0xb2d1bddc,1
0xb2d2ff6c,1
0xb2d54185,-1
0xb2d80f2b,-1
0xb2d43e27,-1
0xb2d6e30a,1
0xb2d3a8ff,1
0xb2d904ce,0
0xb2d1b876,1
0xb2d590bb,-1
0xb2d6ddee,0
0xb2d563a4,1
0xb2d14215,-1
0xb2d1158a,0
0xb2d424e1,0
0xb2d48f9a,0
0xb2d1f58b,1
0xb2d14fd7,1
0xb2d69019,0
0xb2d2fb5e,0
0xb2d2d9a7,1
0xb2d5aac4,1
0xb2d463fd,0
0xb2d6018b,1
0xb2d5effd,-1
0xb2d25076,1
0xb2d2f222,0
0xb2d60c65,-1
0xb2d3e44a,-1
0xb2d5f17a,1
0xb2d63b0f,0
0xb2d64422,1
0xb2d275d6,1
0xb2d24420,1
0xb2d8fa4b,1
0xb2d5c57d,0
0xb2d3cf93,1
0xb2d30213,1
0xb2d5c1bd,1
0xb2d62ee6,1
0xb2d5c29e,0
0xb2d503fd,0
0xb2d5eb4b,1
0xb2d5ba76,1
0xb2d5ff65,1
0xb2d6420d,1
0xb2d60142,1
0xb2d5bd2f,1
0xb2d5ef6f,1
0xb2d24df0,0
0xb2d33094,1
0xb2d61561,1
0xb2d5e2cb,1
0xb2d0e381,1
0xb2d8d3aa,1
0xb2d3087e,0
0xb2d6e240,1
0xb2d29243,1
0xb2d19b3f,1
0xb2d112dd,0
0xb2d3bc76,1
0xb2d21666,0
0xb2d2cfaf,1
0xb2d2453d,1
0xb2d8d74e,1
0xb2d12c88,1
0xb2d36bd4,1
0xb2d24bd1,1
0xb2d1930c,1
0xb2d2f1b8,1
0xb2d6f257,-1
0xb2d5898e,1
0xb2d3314f,1
0xb2d23963,1
0xb2d6c4c4,1
0xb2d7ed4f,1
0xb2d6f090,1
0xb2d6f063,1
0xb2d62ca9,1
0xb2d20f31,1
0x3b9b1baf,1
0xb2d26775,1
0xb2d6bfa3,-1
0xb2d7bd92,0
0xb2d44a69,1
0xb2d8dd3e,1
0xb2d3cbd3,0
0xb2d8d528,0
0xb2d40fbc,1
0xb2d6c492,-1
0xb2d8daba,-1
0xb2d6f487,1
0xb2d6bf71,1
0xb2d6c48d,1
0xb2d6c052,1
0xb2d6f268,1
0xb2d938a1,1
0xb2d11069,1
0xb2d12095,-1
0xb2d304c4,1
0xb2d16fbe,1
0xb2d1a04e,1
0xb2d2267c,1
0xb2d52af0,1
0xb2d2dff2,-1
0xb2d1ed59,0
0xb2d196b6,1
0xb2d0e36a,1
0xb2d22fce,1
0xb2d5408d,0
0xb2d1a199,1
0xb2d19a70,1
0xb2d54645,1
0xb2d5766c,1
0xb2d165ea,1
0xb2d5e5c0,-1
0xb2d54678,0
0xb2d291d9,1
0xb2d0e3e6,1
0xb2d14263,0
0x3b9b25d0,1
0xb2d0d471,1
0x3b9b4598,0
0x3b9af6ab,1
0xb2d93f5b,1
0xb2d07234,1
0xb2d1739e,1
0xb2d68af8,0
0xb2d0cdbb,1
0xb2d93776,-1
0xb2d4f11e,1
0xb2d3808f,1
0xb2d55220,1
0xb2d20ba3,1
0xb2d0d8fb,1
0x3b9b46c2,1
0xb2d97a9f,1
0xb2d10e66,0
0xb2d48c24,1
0xb2d8f34c,0
0xb2d7aefe,-1
0xb2d83cb0,-1
0xb2d42c8e,-1
0xb2d46a15,1
0xb2d69b2a,-1
0xb2d48b5a,1
0xb2d107cd,-1
0xb2d53cac,0
0xb2d3164d,1
0xb2d8ff43,0
0xb2d43139,1
0xb2d12c23,1
0xb2d698ab,-1
0xb2d2cecd,1
0xb2d5cec2,-1
0xb2d32547,1
0xb2d56e35,1
0xb2d261b2,1
0xb2d0db0a,0
0xb2d215e0,1
0xb2d24715,-1
0xb2d30b14,0
0xb2d30b8f,1
0xb2d62d29,1
0xb2d5b36d,0
0xb2d6afdc,-1
0xb2d21e45,1
0xb2d488a9,1
0xb2d62658,1
0xb2d685aa,1
0xb2d12c9f,1
0xb2d0bdab,0
0xb2d16891,1
0xb2d24817,-1
0xb2d18ea4,-1
0xb2d21871,1
0xb2d1b334,0
0xb2d1c887,-1
0xb2d65466,0
0xb2d63dd7,0
0xb2d92e47,-1
0xb2d69d39,0
0xb2d6a35d,1
0xb2d6cbc8,1
0xb2d57e7e,1
0xb2d5c594,1
0xb2d11f34,1
0xb2d41595,-1
0xb2d3055b,1
0xb2d906ef,1
0xb2d687a8,1
0xb2d3a8b1,1
0xb2d68368,1
0xb2d59fb8,0
0xb2d434c1,-1
0xb2d5bd7d,1
0xb2d528dc,1
0xb2d13ebf,1
0xb2d94d40,-1
0xb2d131a4,1
0xb2d538d6,-1
0xb2d45d31,1
0xb2d81ce3,0
0xb2d58517,-1
0xb2d62282,0
0xb2d4ffa6,-1
0xb2d38ef5,1
0xb2d6219c,-1
0xb2d4560d,0
0xb2d52c84,1
0xb2d50a04,0
0xb2d6366a,1
0xb2d52cb7,0
0xb2d97dc7,1
0xb2d2098e,1
0xb2d2ba98,1
0xb2d406e5,1
0xb2d968fa,1
0xb2d93561,-1
0xb2d5ddf3,0
0xb2d29845,-1
0xb2d39b48,-1
0xb2d28839,1
0xb2d4eaca,0
0x3b9b182f,-1
0xb2d2cc21,-1
0xb2d28720,1
0xb2d0b50f,-1
0xb2d6214e,1
0xb2d97148,1
0xb2d58634,0
0xb2d78fc2,1
0xb2d62e0a,1
0xb2d23b40,1
0xb2d14cd8,0
0xb2d113d5,1
0xb2d61ca9,1
0xb2d586f4,-1
0xb2d1595c,1
0xb2d59609,-1
0xb2d3e675,1
0xb2d275ba,-1
0xb2d62330,1
0xb2d55a36,1
0xb2d59e6e,0
0xb2d6e454,1
0xb2d97353,1
0xb2d22b12,0
0xb2d282db,0
0xb2d63d56,0
0xb2d1ab23,1
0xb2d4708b,1
0xb2d3d380,1
0xb2d5dd77,1
0xb2d9183a,1
0xb2d6bab5,0
0xb2d18022,1
0xb2d1cab3,1
0xb2d2456b,1
0xb2d35f33,1
0xb2d5c2a3,1
0xb2d0675b,1
0xb2d5d185,1
0xb2d53ad4,1
0xb2d3c0c8,1
0xb2d51e9f,1
0xb2d6c008,1
0xb2d511c7,-1
0xb2d77790,1
0xb2d53484,1
0xb2d5ad7d,1
0xb2d9070b,-1
0xb2d8ecb3,1
0xb2d3c171,1
0xb2d2a77a,-1
0xb2d3bd63,1
0xb2d4c7c8,-1
0xb2d62e42,-1
0xb2d6816a,0
0xb2d64846,1
0xb2d67ebe,0
0xb2d45ce8,-1
0xb2d5b420,0
0xb2d48e7d,0
0xb2d54883,1
0xb2d57ae7,1
0xb2d3c766,1
0xb2d55f7b,0
0xb2d6c0a0,0
0xb2d6c310,1
0xb2d2ea39,0
0xb2d6b369,-1
0xb2d5edd2,-1
0xb2d1fd9d,1
0xb2d24093,1
0xb2d64729,1
0xb2d1e478,1
0xb2d2cb73,1
0xb2d6fff8,-1
0xb2d281c3,1
0xb2d41ef1,1
0xb2d589d3,0
0xb2d2b81e,1
0xb2d2b3f5,1
0xb2d93207,1
0xb2d33ed9,1
0xb2d6a4ec,1
0xb2d6803b,1
0xb2d5374c,1
0xb2d3272e,1
0xb2d36a72,0
0xb2d68068,1
0xb2d7073f,-1
0xb2d7906b,1
0xb2d96f13,0
0xb2d167f5,0
0xb2d5cb9a,1
0xb2d1ef6e,1
0xb2d488c0,1
0xb2d6dba7,1
0xb2d5d2b4,-1
0xb2d68621,0
0xb2d473ae,1
0xb2d0bc5b,0
0xb2d5cef5,1
0xb2d5e443,1
0xb2d55725,1
0xb2d6fe76,-1
0xb2d5c953,1
0xb2d451ed,0
0xb2d11488,1
0xb2d0673f,-1
0xb2d5d5a4,-1
0xb2d9579e,1
0xb2d6b96f,-1
0xb2d9212c,1
0xb2d94d45,-1
0xb2d6b6b1,1
0xb2d5fd18,1
0xb2d5ce74,1
0xb2d77193,0
0xb2d5c776,1
0xb2d68d1f,1
0xb2d621ce,1
0xb2d655ac,1
0xb2d6271d,1
0xb2d3942e,0
0xb2d4e435,0
0xb2d95ca3,1
0x3b9b29de,1
0xb2d90bb0,1
0xb2d0a04b,1
0xb2d56356,1
0xb2d2dea7,1
0xb2d5570e,-1
0xb2d64996,1
0xb2d6446b,-1
0xb2d311f6,0
0xb2d31212,1
0xb2d2adaa,-1
0xb2d0fbe5,1
0xb2d3262c,0
0xb2d8df92,1
0xb2d541a0,1
0xb2d5cb19,-1
0xb2d55f20,1
0xb2d95b3c,1
0xb2d50fbc,1
0xb2d3ef50,1
0xb2d53f41,1
0xb2d46e8d,1
0xb2d68916,1
0xb2d87edc,-1
0xb2d4d3bb,1
0xb2d23442,0
0xb2d2db6e,-1
0xb2d6dd3b,0
0xb2d21d48,-1
0xb2d1b613,0
0xb2d284a7,1
0xb2d24c85,1
0xb2d201c1,0
0xb2d243bb,0
0xb2d6a88b,1
0xb2d60b84,1
0xb2d26742,1
0xb2d5e116,-1
0xb2d2f20b,1
0xb2d17dc9,0
0xb2d68cbf,1
0xb2d1fe67,1
0xb2d177a6,-1
0xb2d3f004,0
0xb2d282e0,0
0xb2d85bd1,1
0xb2d40d36,1
0xb2d20666,1
0x3b9b4024,1
0xb2d53fc7,1
0xb2d52b8d,1
0xb2d5b8c6,-1
0xb2d5093a,1
0xb2d3f423,-1
0xb2d35f82,1
0xb2d6d003,1
0xb2d41d79,0
0xb2d18b2d,1
0xb2d2eec2,1
0xb2d14934,0
0xb2d26b2f,1
0xb2d2d0c7,0
0xb2d651b5,-1
0xb2d30314,0
0xb2d0b0ea,1
0xb2d2feb8,0
0xb2d10bda,1
0xb2d65a35,1
0xb2d58496,0
0xb2d41010,1
0xb2d358a7,1
0xb2d6221d,1
0xb2d63bf4,1
0xb2d26286,1
0xb2d3ccd5,1
0xb2d59028,-1
0xb2d8c782,1
0xb2d69700,1
0xb2d64edf,1
0xb2d55237,1
0xb2d6e6e0,1
0x3b9ae425,1
0x3b9b17d3,-1
0x3b9b142b,1
0xb2d07739,1
0x3b9af28c,1
0xb2d196e8,0
0xb2d09de8,0
0xb2d062ed,1
0x3b9ad543,1
0x3b9b12c9,1
0x3b9b4851,0
0x3b9b15d5,1
0x3b9b4593,0
0xb2d2c5d6,1
0xb2d26ab3,1
0xb2d6c234,-1
0xb2d20fdf,1
0xb2d6940b,1
0xb2d2582d,1
0x3b9b45af,0
0xb2d2d684,1
0xb2d1fb2d,1
0x3b9af0e0,-1
0xb2d71a5d,0
0x3b9b3985,1
0x3b9b17ce,0
0xb2d100ef,1
0xb2d0d197,1
0xb2d063b7,0
0x3b9b1867,1
0x3b9b33cd,1
0x3b9af185,1
0x3b9b12c4,1
0xb2d6ccf7,1
0x3b9af1d4,1
0x3b9b2ccf,0
0xb2d41059,1
0x3b9b159e,1
0xb2d0b81b,-1
0xb2d33f22,1
0xb2d6e1b2,1
0xb2d11ac1,1
0xb2d51dd0,-1
0xb2d27af7,1
0xb2d1a5b9,1
0xb2d50232,0
0xb2d2e7d6,0
0xb2d26ebc,1
0xb2d18b5b,1
0xb2d1a77f,-1
0xb2d4d017,0
0xb2d35e85,1
0xb2d911c9,-1
0xb2d6a346,1
0xb2d37ba1,1
0xb2d32f60,0
0xb2d69738,1
0xb2d68d3f,1
0xb2d6f34e,1
0xb2d6f8a6,1
0xb2d50ed1,1
0xb2d32c86,0
0xb2d68ea6,1
0xb2d61400,1
0xb2d6fd19,1
0xb2d92a44,1
0xb2d613b2,1
0xb2d91c70,1
0xb2d635ee,1
0xb2d6b1a2,0
0xb2d6fda7,0
0xb2d63abc,0
0xb2d78418,0
0xb2d94fe7,1
0xb2d976f6,1
0xb2d64b04,0
0xb2d6fb53,1
0xb2d347ba,1
0xb2d413b3,1
0xb2d186c5,1
0xb2d1e038,1
0xb2d6fa6d,0
0xb2d18479,1
0xb2d5fbbc,1
0xb2d7d4f4,1
0xb2d8d9df,1
0xb2d35605,0
0xb2d3321e,1
0xb2d34c3a,1
0xb2d2c136,1
0xb2d5ab72,1
0xb2d4a333,-1
0xb2d248e1,1
0xb2d93c17,1
0xb2d63fcb,0
0xb2d95180,1
0xb2d68fd5,1
0xb2d40a2a,1
0xb2d5cca8,1
0xb2d55479,1
0xb2d3f198,-1
0xb2d4417c,1
0xb2d5d14e,1
0xb2d60e47,-1
0xb2d58807,1
0xb2d53dc4,1
0xb2d3befc,1
0xb2d42cdc,1
0xb2d11b3d,1
0xb2d38990,1
0xb2d2abcd,1
0xb2d8d4a7,-1
0xb2d21ef8,1
0xb2d68a7c,1
0xb2d8d421,1
0xb2d7c870,1
0xb2d18881,0
0xb2d8d64d,1
0xb2d6b4e6,1
0xb2d704ca,1
0xb2d87b61,1
0xb2d8f626,1
0xb2d2ede1,0
0xb2d78bb4,1
0xb2d77f8a,1
0xb2d4f742,-1
0xb2d574a1,1
0xb2d69439,1
0xb2d94f4b,1
0xb2d31631,-1
0xb2d6951e,-1
0xb2d69551,0
0x3b9af2a2,1
0xb2d27108,0
0xb2d0b493,0
0xb2d30448,1
0xb2d69e1a,1
0x3b9af10e,1
0xb2d6ba50,1
0xb2d5b1bd,1
0xb2d58a6a,0
0xb2d5f341,1
0xb2d94085,1
0xb2d0b574,-1
0xb2d91eb7,1
0xb2d6f434,1
0xb2d59b94,1
0xb2d78740,-1
0xb2d787d3,1
0xb2d89141,0
0xb2d623fa,1
0xb2d5d969,1
0xb2d5d678,0
0xb2d5d180,1
0xb2d67e0f,1
0xb2d6a74f,1
0xb2d5c764,1
0xb2d0d6cf,1
0xb2d359fc,1
0xb2d8ea23,1
0xb2d6286c,0
0xb2d32bea,1
0xb2d97a51,1
0xb2d833af,-1
0x3b9b3174,0
0xb2d2c0b5,0
0xb2d952e7,1
0xb2d61e74,-1
0xb2d97d1e,1
0xb2d974cb,1
0x3b9af23d,0
0xb2d33ae2,1
0xb2d12714,1
0xb2d0a05d,1
0xb2d93ee4,1
0xb2d56ffc,0
0xb2d0898d,0
0xb2d5d152,1
0xb2d5b18b,0
0xb2d6f777,1
0xb2d86d8d,-1
0xb2d41caa,1
0xb2d2d3bc,0
0xb2d281e4,-1
0xb2d3c4be,1
0x3b9af26b,1
0xb2d4350a,1
0xb2d35bf0,0
0xb2d32a07,-1
0xb2d42461,-1
0xb2d2d28d,1
0xb2d54fd4,-1
0xb2d3311c,1
0xb2d2b45a,-1
0xb2d2394c,-1
0xb2d28c74,1
0xb2d2b491,0
0xb2d96e7b,1
0xb2d5486c,0
0xb2d94c28,1
0xb2d59f3d,-1
0xb2d65dbd,0
0xb2d5abdc,1
0xb2d683e3,-1
0xb2d4f8c4,1
0x3b9b46c7,1
0xb2d0d7f9,-1
0xb2d1ff6d,1
0xb2d1a8ca,1
0xb2d6d250,-1
0xb2d3c680,0
0xb2d64d4b,0
0xb2d064b8,0
0xb2d5f486,0
0xb2d49e17,0
0x3b9b2b44,1
0xb2d4a5a9,1
0xb2d23ffc,1
0xb2d2ad77,0
0xb2d39c12,0
0xb2d68ffd,1
0xb2d17b98,1
0xb2d09bd3,-1
0xb2d1d73c,1
0xb2d1be46,0
0x3b9b18c7,1
0xb2d27168,0
0xb2d4ac79,1
0x3b9b2345,1
0xb2d6330a,0
0xb2d62932,1
0xb2d4d4a0,1
0xb2d48fcd,1
0xb2d13321,1
0xb2d3fb26,1
0xb2d1b7de,0
